,Unnamed: 0,DCA License Number,License Type,License Expiration Date,Business Name,Business Name 2,Address Building,Address Street Name,Secondary Address Street Name,Address City,Address State,Address ZIP,Contact Phone Number,Address Borough,Borough Code,Address_full,total_violations,active_violations,ecb_violations,acrive_ecb_violations,geo_address,geocoded,lat,lon
1441,1441,1155355-DCA,Business,03/31/2011,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",0,100,W 57TH ST,0,NEW YORK,NY,10019,9999999999,Manhattan,1.0,100 W 57TH ST,0.0,0.0,0.0,0.0,100 W 57TH ST NY 10019,"(40.7641081, -73.9776418)",40.7641081,-73.9776418
1442,1442,1472956-DCA,Business,03/31/2015,CANDACE PARKING CORP.,0,120,W 97TH ST,0,NEW YORK,NY,10025,2124903460,Manhattan,1.0,120 W 97TH ST,0.0,0.0,0.0,0.0,120 W 97TH ST NY 10025,"(40.7939275, -73.9683491)",40.7939275,-73.9683491
1443,1443,2019546-DCA,Business,03/31/2017,GMH PARK INC,0,2330,HOFFMAN ST,0,BRONX,NY,10458,9172140583,Bronx,2.0,2330 HOFFMAN ST,0.0,0.0,0.0,0.0,2330 HOFFMAN ST NY 10458,"(40.854481, -73.889366)",40.854481,-73.889366
1444,1444,1312358-DCA,Business,03/31/2017,337 PARKING LLC,0,337,E 64TH ST,0,NEW YORK,NY,10065,2128799796,Manhattan,1.0,337 E 64TH ST,0.0,0.0,0.0,0.0,337 E 64TH ST NY 10065,"(40.76327850000001, -73.96045819999999)",40.76327850000001,-73.96045819999999
1445,1445,1233434-DCA,Business,03/31/2019,FLATIRON 20 PARKING LLC,0,21,W 20 ST,0,NEW YORK,NY,10011,2122439384,Manhattan,1.0,21 W 20 ST,0.0,0.0,0.0,0.0,21 W 20 ST NY 10011,"(40.74056909999999, -73.9924149)",40.74056909999999,-73.9924149
1446,1446,1470081-DCA,Business,03/31/2019,"KINNEY PARKING SYSTEM, LLC",0,2500,JOHNSON AVE,0,BRONX,NY,10463,2124450172,Bronx,2.0,2500 JOHNSON AVE,0.0,0.0,0.0,0.0,2500 JOHNSON AVE NY 10463,"(40.876794, -73.9177034)",40.876794,-73.9177034
1447,1447,1422156-DCA,Business,03/31/2013,UPPER MANHATTAN PARKING LLC,0,1845,PARK AVE,0,NEW YORK,NY,10035,2124211117,Manhattan,1.0,1845 PARK AVE,0.0,0.0,0.0,0.0,1845 PARK AVE NY 10035,"(40.8060595, -73.9378256)",40.8060595,-73.9378256
1448,1448,0368910-DCA,Business,03/31/2017,CHATHAM PARKING SYSTEMS INC.,0,180,PARK ROW,0,NEW YORK,NY,10038,2125137143,Manhattan,1.0,180 PARK ROW,48.0,1.0,36.0,1.0,180 PARK ROW NY 10038,"(40.7137202, -73.9995745)",40.7137202,-73.9995745
1449,1449,0916698-DCA,Business,03/31/2017,SHARP PARKING LLC,SHARP PARKING,825,2ND AVE,0,NEW YORK,NY,10017,2126869800,Manhattan,1.0,825 2ND AVE,0.0,0.0,0.0,0.0,825 2ND AVE NY 10017,"(40.7513002, -73.97140399999999)",40.7513002,-73.97140399999999
1450,1450,1378340-DCA,Business,03/31/2013,"IMPERIAL PARKING (U.S.), LLC",IMPARK,450,E 79TH ST,0,NEW YORK,NY,10075,2129378660,Manhattan,1.0,450 E 79TH ST,0.0,0.0,0.0,0.0,450 E 79TH ST NY 10075,"(40.7711371, -73.9510262)",40.7711371,-73.9510262
1451,1451,0368185-DCA,Business,03/31/2017,BRICIN PARKING CORP.,0,155,E 55TH ST,0,NEW YORK,NY,10022,2127565451,Manhattan,1.0,155 E 55TH ST,0.0,0.0,0.0,0.0,155 E 55TH ST NY 10022,"(40.7594346, -73.9690724)",40.7594346,-73.9690724
1452,1452,1360546-DCA,Business,02/17/2015,"ATLANTIC PARKING MGMT, LLC",0,238,ATLANTIC AVE,0,BROOKLYN,NY,11201,2127957275,Brooklyn,3.0,238 ATLANTIC AVE,0.0,0.0,0.0,0.0,238 ATLANTIC AVE NY 11201,"(40.68890409999999, -73.9910281)",40.68890409999999,-73.9910281
1453,1453,1416883-DCA,Business,03/31/2015,CP PARKING CORP.,0,13331,39TH AVE,0,FLUSHING,NY,11354,9175785635,Queens,4.0,13331 39TH AVE,0.0,0.0,0.0,0.0,13331 39TH AVE NY 11354,"(40.7601186, -73.8337289)",40.7601186,-73.8337289
1454,1454,1347585-DCA,Business,03/31/2011,REX PARKING CORP.,0,532,W 53RD ST,0,NEW YORK,NY,10019,5166984240,Manhattan,1.0,532 W 53RD ST,0.0,0.0,0.0,0.0,532 W 53RD ST NY 10019,"(40.7670691, -73.99221519999999)",40.7670691,-73.99221519999999
1455,1455,1444907-DCA,Business,03/31/2015,PIERCE PARKING LLC,0,80,W END AVE,0,NEW YORK,NY,10023,2127143571,Manhattan,1.0,80 W END AVE,0.0,0.0,0.0,0.0,80 W END AVE NY 10023,"(40.7743375, -73.98817319999999)",40.7743375,-73.98817319999999
1456,1456,1187786-DCA,Business,03/31/2011,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",0,34,RIVER TER,0,NEW YORK,NY,10282,2125025490,Manhattan,1.0,34 RIVER TER,0.0,0.0,0.0,0.0,34 RIVER TER NY 10282,"(40.7176941, -74.0156691)",40.7176941,-74.0156691
1457,1457,1300920-DCA,Business,03/31/2013,ALLIANCE AMHERST PARKING LLC,0,401,E 74TH ST,0,NEW YORK,NY,10021,2125810535,Manhattan,1.0,401 E 74TH ST,0.0,0.0,0.0,0.0,401 E 74TH ST NY 10021,"(40.7689684, -73.9543121)",40.7689684,-73.9543121
1458,1458,1251175-DCA,Business,03/31/2017,CONTINENTAL TOWERS PARKING LLC,0,301,E 79TH ST,0,NEW YORK,NY,10075,2126501936,Manhattan,1.0,301 E 79TH ST,0.0,0.0,0.0,0.0,301 E 79TH ST NY 10075,"(40.77330449999999, -73.9543976)",40.77330449999999,-73.9543976
1459,1459,2015979-DCA,Business,03/31/2017,"IMPERIAL PARKING US, LLC",IMPARK,40,PROSPECT ST,0,STATEN ISLAND,NY,10304,2129378660,Staten Island,5.0,40 PROSPECT ST,0.0,0.0,0.0,0.0,40 PROSPECT ST NY 10304,"(40.6284703, -74.0758627)",40.6284703,-74.0758627
1460,1460,1360070-DCA,Business,03/31/2013,WELCOME PARKING LIMITED LIABILITY COMPANY,0,128,W 42ND ST,0,NEW YORK,NY,10036,2016807129,Manhattan,1.0,128 W 42ND ST,0.0,0.0,0.0,0.0,128 W 42ND ST NY 10036,"(40.7551157, -73.9853928)",40.7551157,-73.9853928
1461,1461,1146716-DCA,Business,03/31/2015,BROTHERS CAR PARK LLC,0,180,MONTAGUE ST,0,BROOKLYN,NY,11201,2122216111,Brooklyn,3.0,180 MONTAGUE ST,0.0,0.0,0.0,0.0,180 MONTAGUE ST NY 11201,"(40.6938324, -73.9919388)",40.6938324,-73.9919388
1462,1462,2005027-DCA,Business,03/31/2017,162 PARKING MGMT LLC.,0,528,W 162ND ST,0,NEW YORK,NY,10032,0,Manhattan,1.0,528 W 162ND ST,0.0,0.0,0.0,0.0,528 W 162ND ST NY 10032,"(40.8364138, -73.9414011)",40.8364138,-73.9414011
1463,1463,1381379-DCA,Business,03/31/2017,LEMAR PARKING CORP.,0,519,W 161ST ST,0,NEW YORK,NY,10032,718-681-7406,Manhattan,1.0,519 W 161ST ST,0.0,0.0,0.0,0.0,519 W 161ST ST NY 10032,"(40.8361245, -73.9412633)",40.8361245,-73.9412633
1464,1464,0369346-DCA,Business,03/31/2017,NOBLE PARKING LLC,0,310,E 40TH ST,0,NEW YORK,NY,10016,212-686-9800,Manhattan,1.0,310 E 40TH ST,0.0,0.0,0.0,0.0,310 E 40TH ST NY 10016,"(40.74813340000001, -73.9726012)",40.74813340000001,-73.9726012
1465,1465,1174338-DCA,Business,03/31/2013,"BEST BUY AUTOMOTIVE, INC.",0,1855,E TREMONT AVE,0,BRONX,NY,10460,7188636816,Bronx,2.0,1855 E TREMONT AVE,0.0,0.0,0.0,0.0,1855 E TREMONT AVE NY 10460,"(40.8411039, -73.8653606)",40.8411039,-73.8653606
1466,1466,1402130-DCA,Business,03/31/2015,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",0,800,AVENUE OF THE AMERICAS,0,NEW YORK,NY,10001,2125025490,Manhattan,1.0,800 AVENUE OF THE AMERICAS,13.0,0.0,0.0,0.0,800 AVENUE OF THE AMERICAS NY 10001,"(40.7453911, -73.9904866)",40.7453911,-73.9904866
1467,1467,2007341-DCA,Business,03/31/2015,"CENTRAL PARKING SYSTEM OF NEW YORK, INC",0,4007,73RD ST,0,WOODSIDE,NY,11377,2126954568,Queens,4.0,4007 73RD ST,0.0,0.0,0.0,0.0,4007 73RD ST NY 11377,"(40.7464509, -73.89201779999999)",40.7464509,-73.89201779999999
1468,1468,1363801-DCA,Business,11/28/2010,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",0,20,E 161ST ST,0,BRONX,NY,10451,7185887800,Bronx,2.0,20 E 161ST ST,0.0,0.0,0.0,0.0,20 E 161ST ST NY 10451,"(40.8279434, -73.925955)",40.8279434,-73.925955
1469,1469,2000569-DCA,Business,03/31/2015,"CENTRAL PARKING SYSTEM OF NEW YORK, INC",0,75,PARK PLACE,0,NEW YORK,NY,10016,2125025490,Manhattan,1.0,75 PARK PLACE,1.0,0.0,24.0,1.0,75 PARK PLACE NY 10016,"(40.7498639, -73.9788763)",40.7498639,-73.9788763
1470,1470,1099298-DCA,Business,03/31/2021,SECURE PARKING LLC,0,363,W 30TH ST,0,NEW YORK,NY,10001,2126869800,Manhattan,1.0,363 W 30TH ST,0.0,0.0,0.0,0.0,363 W 30TH ST NY 10001,"(40.7508525, -73.9978063)",40.7508525,-73.9978063
1471,1471,1463445-DCA,Business,03/31/2015,"KINNEY PARKING SYSTEM, LLC",0,38,W 46TH ST,0,NEW YORK,NY,10036,2125025490,Manhattan,1.0,38 W 46TH ST,0.0,0.0,0.0,0.0,38 W 46TH ST NY 10036,"(40.7566253, -73.9809437)",40.7566253,-73.9809437
1472,1472,1415872-DCA,Business,02/21/2012,ZR PARKING LLC,0,3538,JUNCTION BLVD,0,CORONA,NY,11368,6314212686,Queens,4.0,3538 JUNCTION BLVD,0.0,0.0,0.0,0.0,3538 JUNCTION BLVD NY 11368,"(40.7521299, -73.87144769999999)",40.7521299,-73.87144769999999
1473,1473,1189957-DCA,Business,03/31/2011,VICTOR GARAGE CORP.,0,275,PARK AVE,0,BROOKLYN,NY,11205,7188559571,Brooklyn,3.0,275 PARK AVE,0.0,0.0,0.0,0.0,275 PARK AVE NY 11205,"(40.6962047, -73.9681279)",40.6962047,-73.9681279
1474,1474,1326545-DCA,Business,03/31/2015,QUIK PARK BPC LLC,QUIK PARK INC.,70,LITTLE WEST ST,0,NEW YORK,NY,10004,2128322066,Manhattan,1.0,70 LITTLE WEST ST,0.0,0.0,0.0,0.0,70 LITTLE WEST ST NY 10004,"(40.7069489, -74.0169068)",40.7069489,-74.0169068
1475,1475,1413066-DCA,Business,09/20/2016,"ST. ANN'S PARKING GARAGE, LLC",0,800,SAINT ANNS AVE,0,BRONX,NY,10456,7184080141,Bronx,2.0,800 SAINT ANNS AVE,0.0,0.0,0.0,0.0,800 SAINT ANNS AVE NY 10456,"(40.8206456, -73.9098393)",40.8206456,-73.9098393
1476,1476,2003398-DCA,Business,03/31/2019,"DIAMOND 1 PARKING GARAGE, INC.",0,284,DYCKMAN ST,0,NEW YORK,NY,10034,347-843-5023,Manhattan,1.0,284 DYCKMAN ST,0.0,0.0,0.0,0.0,284 DYCKMAN ST NY 10034,"(40.8669181, -73.92946069999999)",40.8669181,-73.92946069999999
1477,1477,1306361-DCA,Business,03/31/2019,AMPCO SYSTEM PARKING,0,750,LEXINGTON AVE,0,NEW YORK,NY,10022,2127542678,Manhattan,1.0,750 LEXINGTON AVE,0.0,0.0,0.0,0.0,750 LEXINGTON AVE NY 10022,"(40.7626903, -73.9682642)",40.7626903,-73.9682642
1478,1478,0962865-DCA,Business,03/31/2015,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",0,25,W 48TH ST,0,NEW YORK,NY,10020,2126296602,Manhattan,1.0,25 W 48TH ST,0.0,0.0,0.0,0.0,25 W 48TH ST NY 10020,"(40.7574487, -73.9791195)",40.7574487,-73.9791195
1479,1479,2043316-DCA,Business,03/31/2019,130 ST. FELIX STREET PARKING CORP.,0,130,SAINT FELIX ST,0,BROOKLYN,NY,11217,2127419009,Brooklyn,3.0,130 SAINT FELIX ST,0.0,0.0,0.0,0.0,130 SAINT FELIX ST NY 11217,"(40.6858556, -73.9775392)",40.6858556,-73.9775392
1480,1480,1320334-DCA,Business,03/31/2017,QUIK PARK RIVERSIDE GARAGE LLC,0,779,RIVERSIDE DR,0,NEW YORK,NY,10032,2128322066,Manhattan,1.0,779 RIVERSIDE DR,12.0,2.0,0.0,0.0,779 RIVERSIDE DR NY 10032,"(40.8350402, -73.94765679999999)",40.8350402,-73.94765679999999
1481,1481,2007093-DCA,Business,09/04/2016,"CONEY ISLAND COMMONS PARKING, CORP",0,2960,W 29TH ST,0,BROOKLYN,NY,11224,7182850102,Brooklyn,3.0,2960 W 29TH ST,0.0,0.0,0.0,0.0,2960 W 29TH ST NY 11224,"(40.5738864, -73.9953049)",40.5738864,-73.9953049
1482,1482,1405781-DCA,Business,03/31/2013,HILLSIDE AVE PARKING LOT CORP,0,17535,HILLSIDE AVE,0,JAMAICA,NY,11432,7187396270,Queens,4.0,17535 HILLSIDE AVE,0.0,0.0,0.0,0.0,17535 HILLSIDE AVE NY 11432,"(40.7122737, -73.786717)",40.7122737,-73.786717
1483,1483,1468063-DCA,Business,03/31/2015,"KINNEY PARKING SYSTEM, LLC",0,56,N MOORE ST,0,NEW YORK,NY,10013,2125025490,Manhattan,1.0,56 N MOORE ST,0.0,0.0,0.0,0.0,56 N MOORE ST NY 10013,"(40.7198486, -74.0093629)",40.7198486,-74.0093629
1484,1484,1155791-DCA,Business,03/31/2011,J & A PARKING INC,0,376,E 184TH ST,0,BRONX,NY,10458,7186180992,Bronx,2.0,376 E 184TH ST,0.0,0.0,0.0,0.0,376 E 184TH ST NY 10458,"(40.8574876, -73.8958581)",40.8574876,-73.8958581
1485,1485,2031027-DCA,Business,01/14/2016,"IMPERIAL PARKING (U.S.), LLC",IMPARK,353,4TH AVE,0,BROOKLYN,NY,11215,212-934-8660,Brooklyn,3.0,353 4TH AVE,0.0,0.0,0.0,0.0,353 4TH AVE NY 11215,"(40.6729317, -73.9861257)",40.6729317,-73.9861257
1486,1486,1464918-DCA,Business,03/31/2015,"KINNEY PARKING SYSTEM, LLC",0,6575,SAUNDERS ST,0,REGO PARK,NY,11374,2125025490,Queens,4.0,6575 SAUNDERS ST,0.0,0.0,0.0,0.0,6575 SAUNDERS ST NY 11374,"(40.7273853, -73.8569497)",40.7273853,-73.8569497
1487,1487,1020843-DCA,Business,03/31/2015,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",0,1900,ARCHER ST,0,BRONX,NY,10462,2126296602,Bronx,2.0,1900 ARCHER ST,0.0,0.0,0.0,0.0,1900 ARCHER ST NY 10462,"(40.8373616, -73.8627649)",40.8373616,-73.8627649
1488,1488,2028691-DCA,Business,03/31/2025,"LAZ PARKING NEW YORK/NEW JERSEY, LLC",LAZ PARKING NY/NJ,501,E 87TH ST,0,NEW YORK,NY,10128,8605227641,Manhattan,1.0,501 E 87TH ST,0.0,0.0,0.0,0.0,501 E 87TH ST NY 10128,"(40.7767336, -73.9461541)",40.7767336,-73.9461541
1489,1489,1463456-DCA,Business,03/31/2015,"KINNEY PARKING SYSTEM, LLC",0,135,E 33RD ST,0,NEW YORK,NY,10016,2125025490,Manhattan,1.0,135 E 33RD ST,0.0,0.0,0.0,0.0,135 E 33RD ST NY 10016,"(40.7465307, -73.9814995)",40.7465307,-73.9814995
1490,1490,1140019-DCA,Business,03/31/2013,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",0,882,7TH AVE,0,NEW YORK,NY,10019,2126296602,Manhattan,1.0,882 7TH AVE,0.0,0.0,0.0,0.0,882 7TH AVE NY 10019,"(40.7649535, -73.9810029)",40.7649535,-73.9810029
1491,1491,1225844-DCA,Business,03/31/2011,STATE PREMIER PROPERTY INC.,BRANDON PARKING LOT,1325,BOSTON RD,0,BRONX,NY,10456,7188610321,Bronx,2.0,1325 BOSTON RD,0.0,0.0,0.0,0.0,1325 BOSTON RD NY 10456,"(40.8319449, -73.8994573)",40.8319449,-73.8994573
1492,1492,1347469-DCA,Business,03/31/2011,STANDARD PARKING CORPORATION,0,200,W 79TH ST,0,NEW YORK,NY,10024,2129163491,Manhattan,1.0,200 W 79TH ST,0.0,0.0,0.0,0.0,200 W 79TH ST NY 10024,"(40.7829312, -73.9788937)",40.7829312,-73.9788937
1493,1493,1060717-DCA,Business,03/31/2013,ENTERPRISE 30TH STREET GARAGE LLC,0,343,10TH AVE,0,NEW YORK,NY,10001,2127442277,Manhattan,1.0,343 10TH AVE,0.0,0.0,0.0,0.0,343 10TH AVE NY 10001,"(40.7521212, -74.0013227)",40.7521212,-74.0013227
1494,1494,2006473-DCA,Business,03/31/2019,EZY PARKING GO INC,0,930,SHERIDAN AVE,0,BRONX,NY,10451,7182944264,Bronx,2.0,930 SHERIDAN AVE,0.0,0.0,0.0,0.0,930 SHERIDAN AVE NY 10451,"(40.8276486, -73.9202735)",40.8276486,-73.9202735
1495,1495,2004972-DCA,Business,03/31/2017,189 park llc,0,4741,PARK AVE,0,BRONX,NY,10458,917-731-2034,Bronx,2.0,4741 PARK AVE,0.0,0.0,0.0,0.0,4741 PARK AVE NY 10458,"(40.8601895, -73.89171139999999)",40.8601895,-73.89171139999999
1496,1496,2020385-DCA,Business,03/31/2019,PV PARKING V CORP,0,4007,73RD ST,0,WOODSIDE,NY,11377,7186094200,Queens,4.0,4007 73RD ST,0.0,0.0,0.0,0.0,4007 73RD ST NY 11377,"(40.7464509, -73.89201779999999)",40.7464509,-73.89201779999999
1497,1497,2068514-DCA,Business,06/04/2018,ENTERPRISE 36TH STREET PARKING LLC,0,411,W 35TH ST,0,NEW YORK,NY,10001,212-564-3199,Manhattan,1.0,411 W 35TH ST,0.0,0.0,0.0,0.0,411 W 35TH ST NY 10001,"(40.754601, -73.99663869999999)",40.754601,-73.99663869999999
1498,1498,1172794-DCA,Business,03/31/2021,EMPIRE PARKING CORP.,0,303,W 96TH ST,0,NEW YORK,NY,10025,212-262-4771,Manhattan,1.0,303 W 96TH ST,0.0,0.0,0.0,0.0,303 W 96TH ST NY 10025,"(40.79578679999999, -73.9736823)",40.79578679999999,-73.9736823
1499,1499,1010038-DCA,Business,03/31/2013,PARK GATE PARKING INC.,0,750,COLUMBUS AVE,0,NEW YORK,NY,10025,2127367171,Manhattan,1.0,750 COLUMBUS AVE,0.0,0.0,0.0,0.0,750 COLUMBUS AVE NY 10025,"(40.793337, -73.967587)",40.793337,-73.967587
1500,1500,1307068-DCA,Business,03/31/2011,125 CHARLES PARKING LLC,0,139,CHARLES ST,0,NEW YORK,NY,10014,2033212175,Manhattan,1.0,139 CHARLES ST,0.0,0.0,0.0,0.0,139 CHARLES ST NY 10014,"(40.7343081, -74.0081211)",40.7343081,-74.0081211
1501,1501,1029322-DCA,Business,03/31/2015,STANDARD PARKING CORPORATION,0,200,CENTRAL PARK W,0,NEW YORK,NY,10024,2123137275,Manhattan,1.0,200 CENTRAL PARK W,0.0,0.0,0.0,0.0,200 CENTRAL PARK W NY 10024,"(40.7812654, -73.9738201)",40.7812654,-73.9738201
1502,1502,2048152-DCA,Business,03/31/2025,EALGE PARKING GARAGE INC.,0,759,EAGLE AVE,0,BRONX,NY,10456,3472207660,Bronx,2.0,759 EAGLE AVE,0.0,0.0,0.0,0.0,759 EAGLE AVE NY 10456,"(40.8201417, -73.909436)",40.8201417,-73.909436
1503,1503,1301648-DCA,Business,03/31/2013,"MY NEW PARKING, INC.",0,1380,DR MARTIN L KING JR BLVD,0,BRONX,NY,10452,3475388602,Bronx,2.0,1380 DR MARTIN L KING JR BLVD,0.0,0.0,0.0,0.0,1380 DR MARTIN L KING JR BLVD NY 10452,"(40.7127753, -74.0059728)",40.7127753,-74.0059728
1504,1504,1455314-DCA,Business,03/31/2019,"IMPERIAL PARKING (U.S.), LLC",0,405,E 63RD ST,0,NEW YORK,NY,10065,2129378660,Manhattan,1.0,405 E 63RD ST,0.0,0.0,0.0,0.0,405 E 63RD ST NY 10065,"(40.7619643, -73.9593562)",40.7619643,-73.9593562
1505,1505,2054987-DCA,Business,03/31/2019,TLC PARKING INC,0,1600,SEDGWICK AVE,0,BRONX,NY,10453,3475388602,Bronx,2.0,1600 SEDGWICK AVE,0.0,0.0,0.0,0.0,1600 SEDGWICK AVE NY 10453,"(40.8476698, -73.9241333)",40.8476698,-73.9241333
1506,1506,1432047-DCA,Business,03/31/2019,EZ2 PARK LLC,0,240,E 82ND ST,0,NEW YORK,NY,10028,2127446300,Manhattan,1.0,240 E 82ND ST,0.0,0.0,0.0,0.0,240 E 82ND ST NY 10028,"(40.7753074, -73.95400149999999)",40.7753074,-73.95400149999999
1507,1507,1415613-DCA,Business,09/10/2012,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",0,117,KENT AVE,0,BROOKLYN,NY,11249,2125025490,Brooklyn,3.0,117 KENT AVE,0.0,0.0,0.0,0.0,117 KENT AVE NY 11249,"(40.7203487, -73.9615139)",40.7203487,-73.9615139
1508,1508,1417677-DCA,Business,03/31/2013,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",0,405,E 63RD ST,0,NEW YORK,NY,10065,2125025490,Manhattan,1.0,405 E 63RD ST,0.0,0.0,0.0,0.0,405 E 63RD ST NY 10065,"(40.7619643, -73.9593562)",40.7619643,-73.9593562
1509,1509,0976815-DCA,Business,03/31/2015,"WILSHIRE CAR PARK, INC.",0,18230,WEXFORD TER,0,JAMAICA,NY,11432,2122216111,Queens,4.0,18230 WEXFORD TER,0.0,0.0,0.0,0.0,18230 WEXFORD TER NY 11432,"(40.7144737, -73.7800068)",40.7144737,-73.7800068
1510,1510,1362221-DCA,Business,03/31/2019,CFS 2907 JFK LLC,AVISTAR AIRPORT PARKING,13024,S CONDUIT AVE,0,JAMAICA,NY,11430,7183222221,Queens,4.0,13024 S CONDUIT AVE,0.0,0.0,0.0,0.0,13024 S CONDUIT AVE NY 11430,"(40.6659614, -73.80974119999999)",40.6659614,-73.80974119999999
1511,1511,0953176-DCA,Business,03/31/2021,COMFORT PARK LLC,0,301,ELIZABETH ST,0,NEW YORK,NY,10012,2126869800,Manhattan,1.0,301 ELIZABETH ST,0.0,0.0,0.0,0.0,301 ELIZABETH ST NY 10012,"(40.7249597, -73.9934249)",40.7249597,-73.9934249
1512,1512,2001372-DCA,Business,03/31/2015,"CENTRAL PARKING SYSTEM OF NEW YORK, INC",0,158,W 20TH STREET,0,NEW YORK,NY,10011,2125025490,Manhattan,1.0,158 W 20TH STREET,0.0,0.0,0.0,0.0,158 W 20TH STREET NY 10011,"(40.741791, -73.99648499999999)",40.741791,-73.99648499999999
1513,1513,1401121-DCA,Business,03/20/2017,CHAMPION PARKING 61 LLC,0,1113,YORK AVE,0,NEW YORK,NY,10065,2123085959,Manhattan,1.0,1113 YORK AVE,0.0,0.0,0.0,0.0,1113 YORK AVE NY 10065,"(40.7596752, -73.9595399)",40.7596752,-73.9595399
1514,1514,1128837-DCA,Business,03/31/2013,"THE GGG PARKING, INC.",0,1565,JEROME AVE,0,BRONX,NY,10452,7189015222,Bronx,2.0,1565 JEROME AVE,0.0,0.0,0.0,0.0,1565 JEROME AVE NY 10452,"(40.8442227, -73.915361)",40.8442227,-73.915361
1515,1515,2016405-DCA,Business,03/31/2019,BELLTEL CAR PARK LLC,0,101,WILLOUGHBY ST,0,BROOKLYN,NY,11201,212-996-6363 EXT14,Brooklyn,3.0,101 WILLOUGHBY ST,0.0,0.0,0.0,0.0,101 WILLOUGHBY ST NY 11201,"(40.6923344, -73.98486729999999)",40.6923344,-73.98486729999999
1516,1516,1186204-DCA,Business,03/31/2015,"I. R. PARKING, INC",0,112,W 25TH ST,0,NEW YORK,NY,10001,5169381310,Manhattan,1.0,112 W 25TH ST,0.0,0.0,0.0,0.0,112 W 25TH ST NY 10001,"(40.7443203, -73.9926957)",40.7443203,-73.9926957
1517,1517,2014360-DCA,Business,03/31/2017,EHTE PARKING CORP,0,357,E 57TH ST,0,NEW YORK,NY,10022,2128381629,Manhattan,1.0,357 E 57TH ST,0.0,0.0,0.0,0.0,357 E 57TH ST NY 10022,"(40.758601, -73.9630663)",40.758601,-73.9630663
1518,1518,1304957-DCA,Business,03/31/2019,"QUIK PARK BROOKLYN BRIDGE, LLC",0,360,FURMAN ST,0,BROOKLYN,NY,11201,212-832-2066,Brooklyn,3.0,360 FURMAN ST,0.0,0.0,0.0,0.0,360 FURMAN ST NY 11201,"(40.6935641, -74.00053489999999)",40.6935641,-74.00053489999999
1519,1519,1263650-DCA,Business,03/31/2013,V.M.C. PARKING INC.,SOLO PARKING,316,W 118TH ST,0,NEW YORK,NY,10026,2125312924,Manhattan,1.0,316 W 118TH ST,0.0,0.0,0.0,0.0,316 W 118TH ST NY 10026,"(40.8061126, -73.95556060000001)",40.8061126,-73.95556060000001
1520,1520,1291722-DCA,Business,03/31/2015,"COVE CAR PARK, LLC",0,3085,VERNON BLVD,0,ASTORIA,NY,11102,2122216111,Queens,4.0,3085 VERNON BLVD,0.0,0.0,0.0,0.0,3085 VERNON BLVD NY 11102,"(40.7694829, -73.9346503)",40.7694829,-73.9346503
1521,1521,1263624-DCA,Business,03/31/2013,200 SCHERMERHORN GARAGE CORP.,0,200,SCHERMERHORN ST,0,BROOKLYN,NY,11201,2127367171,Brooklyn,3.0,200 SCHERMERHORN ST,0.0,0.0,0.0,0.0,200 SCHERMERHORN ST NY 11201,"(40.6885268, -73.9854417)",40.6885268,-73.9854417
1522,1522,1190381-DCA,Business,03/31/2011,"IMPERIAL PARKING (U.S.), INC",IMPARK,121,W 125TH ST,0,NEW YORK,NY,10027,2129378660,Manhattan,1.0,121 W 125TH ST,0.0,0.0,0.0,0.0,121 W 125TH ST NY 10027,"(40.8085797, -73.9465567)",40.8085797,-73.9465567
1523,1523,1271802-DCA,Business,03/31/2011,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",0,530,E 73RD ST,0,NEW YORK,NY,10021,2125025490,Manhattan,1.0,530 E 73RD ST,0.0,0.0,0.0,0.0,530 E 73RD ST NY 10021,"(40.766492, -73.951517)",40.766492,-73.951517
1524,1524,0896827-DCA,Business,03/31/2015,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",0,75,PARK PL,0,NEW YORK,NY,10007,2125649199,Manhattan,1.0,75 PARK PL,0.0,0.0,0.0,0.0,75 PARK PL NY 10007,"(40.7143669, -74.0113215)",40.7143669,-74.0113215
1525,1525,0469348-DCA,Business,03/31/2015,GEMAT PARKING CORP.,0,233,E 69TH ST,0,NEW YORK,NY,10021,2125359302,Manhattan,1.0,233 E 69TH ST,0.0,0.0,0.0,0.0,233 E 69TH ST NY 10021,"(40.7672521, -73.96018269999999)",40.7672521,-73.96018269999999
1526,1526,0954109-DCA,Business,03/31/2015,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",0,147,W 83RD ST,0,NEW YORK,NY,10024,2125025490,Manhattan,1.0,147 W 83RD ST,0.0,0.0,0.0,0.0,147 W 83RD ST NY 10024,"(40.7853814, -73.9750032)",40.7853814,-73.9750032
