,DCA License Number,License Type,License Expiration Date,Business Name,Business Name 2,Address Building,Address Street Name,Secondary Address Street Name,Address City,Address State,Address ZIP,Contact Phone Number,Address Borough,Borough Code,Address_full,total_violations,active_violations,ecb_violations,acrive_ecb_violations
1638,1326426-DCA,Business,03/31/2017,"REGAL CAR PARK, LLC",0,33,W 56TH ST,0,NEW YORK,NY,10019,1212216111,Manhattan,1.0,33 W 56TH ST,0.0,0.0,0.0,0.0
1639,1013486-DCA,Business,03/31/2011,F & M PARKING LOT CORP.,0,363,E 138TH ST,0,BRONX,NY,10454,7188501030,Bronx,2.0,363 E 138TH ST,0.0,0.0,0.0,0.0
1640,1257433-DCA,Business,03/31/2013,"IMPERIAL PARKING (U.S.), INC",0,251,AVENUE C,0,NEW YORK,NY,10009,2129378660,Manhattan,1.0,251 AVENUE C,1.0,0.0,0.0,0.0
1641,2000568-DCA,Business,03/31/2015,"CENTRAL PARKING SYSTEM OF NEW YORK, INC",0,375,PARK AVE,0,NEW YORK,NY,10152,2125025490,Manhattan,1.0,375 PARK AVE,0.0,0.0,0.0,0.0
1642,1330550-DCA,Business,07/30/2015,QUIK PARK WEST 57 LLC,0,9,W 57TH ST,0,NEW YORK,NY,10019,2128322066,Manhattan,1.0,9 W 57TH ST,0.0,0.0,0.0,0.0
1643,2013884-DCA,Business,03/31/2017,"MAIDEN PARKING MGMT, LLC",0,151,MAIDEN LN,0,NEW YORK,NY,10038,2127957275,Manhattan,1.0,151 MAIDEN LN,0.0,0.0,0.0,0.0
1644,0367230-DCA,Business,03/31/2013,PROBE PARKING LLC,0,300,E 46TH ST,0,NEW YORK,NY,10017,2126869800,Manhattan,1.0,300 E 46TH ST,0.0,0.0,0.0,0.0
1645,1343769-DCA,Business,01/26/2015,STANDARD PARKING CORP,0,4028,COLLEGE POINT BLVD,0,FLUSHING,NY,11354,2129163480,Queens,4.0,4028 COLLEGE POINT BLVD,0.0,0.0,0.0,0.0
1646,1151530-DCA,Business,03/31/2013,CITY PARKING LLC,0,525,E 11TH ST,0,NEW YORK,NY,10009,2127078993,Manhattan,1.0,525 E 11TH ST,0.0,0.0,0.0,0.0
1647,1226136-DCA,Business,03/31/2011,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",0,1470,MADISON AVE,0,NEW YORK,NY,10029,2125025490,Manhattan,1.0,1470 MADISON AVE,0.0,0.0,0.0,0.0
1648,1196436-DCA,Business,03/31/2013,"KINNEY PARKING SYSTEM, INC.",CENTRAL PARKING SYSTEM,123,W 56TH ST,0,NEW YORK,NY,10019,2125025490,Manhattan,1.0,123 W 56TH ST,0.0,0.0,0.0,0.0
1649,1262206-DCA,Business,03/31/2011,"78 PARKING MANAGEMENT, LLC",0,404,E 79TH ST,0,NEW YORK,NY,10075,7187880066,Manhattan,1.0,404 E 79TH ST,0.0,0.0,0.0,0.0
1650,1277045-DCA,Business,03/31/2015,STANDARD PARKING CORPORATION,0,950,RIVER AVE,0,BRONX,NY,10452,7185384249,Bronx,2.0,950 RIVER AVE,0.0,0.0,0.0,0.0
1651,2028947-DCA,Business,03/31/2019,231ST STREET PARKING LLC,ALL COUNTY PARKIN,3217,IRWIN AVE,0,BRONX,NY,10463,718-708-5077,Bronx,2.0,3217 IRWIN AVE,0.0,0.0,0.0,0.0
1652,1037756-DCA,Business,03/31/2013,SAGE PARKING CORP.,SAGE PARKING,1295,JEROME AVE,0,BRONX,NY,10452,7185387336,Bronx,2.0,1295 JEROME AVE,0.0,0.0,0.0,0.0
1653,1312992-DCA,Business,08/30/2012,420 EAST 51ST PARKING LLC,0,420,E 51ST ST,0,NEW YORK,NY,10022,2128587565,Manhattan,1.0,420 E 51ST ST,0.0,0.0,0.0,0.0
1654,1204282-DCA,Business,03/31/2011,"KINNEY PARKING SYSTEM, INC.",CENTRAL PARKING SYSTEM,212,E 47TH ST,0,NEW YORK,NY,10017,2125025490,Manhattan,1.0,212 E 47TH ST,0.0,0.0,0.0,0.0
1655,0901086-DCA,Business,03/31/2013,LTG PARKING CORP.,0,185,W END AVE,0,NEW YORK,NY,10023,2129999999,Manhattan,1.0,185 W END AVE,0.0,0.0,0.0,0.0
1656,1256344-DCA,Business,03/31/2017,C.V. PARKING LLC,0,200,CABRINI BLVD,0,NEW YORK,NY,10033,2127959070,Manhattan,1.0,200 CABRINI BLVD,0.0,0.0,0.0,0.0
1657,0972262-DCA,Business,03/31/2013,BLEECKER PARKING CORP.,0,350,BLEECKER ST,0,NEW YORK,NY,10014,2122748303,Manhattan,1.0,350 BLEECKER ST,0.0,0.0,0.0,0.0
1658,1393075-DCA,Business,03/31/2015,PF PARKING CORP.,0,1975,EASTCHESTER RD,0,BRONX,NY,10461,7184307021,Bronx,2.0,1975 EASTCHESTER RD,0.0,0.0,0.0,0.0
1659,2026632-DCA,Business,11/15/2018,QUIK PARK HUDSON LLC,0,160,RIVERSIDE BLVD,0,NEW YORK,NY,10069,212-686-9800,Manhattan,1.0,160 RIVERSIDE BLVD,0.0,0.0,0.0,0.0
1660,1212000-DCA,Business,03/31/2015,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",0,15,HOYT ST,0,BROOKLYN,NY,11201,7188555544,Brooklyn,3.0,15 HOYT ST,0.0,0.0,0.0,0.0
1661,1379008-DCA,Business,03/31/2011,R & M PARKING CORP.,0,600,E 156TH ST,0,BRONX,NY,10455,7186811406,Bronx,2.0,600 E 156TH ST,0.0,0.0,0.0,0.0
1662,1270443-DCA,Business,03/31/2011,"PARKING COMPANY OF AMERICA AIRPORTS, LLC",AVISTAR AIRPORT PARKING,14916,131ST ST,0,JAMAICA,NY,11430,7183222221,Queens,4.0,14916 131ST ST,0.0,0.0,0.0,0.0
1663,0883259-DCA,Business,03/31/2017,TAURUS MANAGEMENT CORP.,TAURUS PARKING  GARAGE,906,UNION ST,0,BROOKLYN,NY,11215,7188661000,Brooklyn,3.0,906 UNION ST,0.0,0.0,0.0,0.0
1664,1368505-DCA,Business,03/31/2019,QUIK PARK 184 MANAGEMENT LLC,0,184,KENT AVE,0,BROOKLYN,NY,11211,212-686-9800,Brooklyn,3.0,184 KENT AVE,0.0,0.0,0.0,0.0
1665,1475171-DCA,Business,03/31/2015,"CENTRAL PARKING SYSTEM OF NEW YORK, INC",0,47,CHURCH STREET,0,NEW YORK,NY,10007,2125025490,0,0.0,47 CHURCH STREET,216.0,2.0,2.0,0.0
1666,2033954-DCA,Business,03/31/2019,ROX PARKING MANAGEMENT COMPANY LLC,0,351,E 51ST ST,0,NEW YORK,NY,10022,2124868603,Manhattan,1.0,351 E 51ST ST,0.0,0.0,0.0,0.0
1667,1196473-DCA,Business,03/31/2017,EMBASSY PARKING LLC,0,120,E 81ST ST,0,NEW YORK,NY,10028,2128887400,Manhattan,1.0,120 E 81ST ST,0.0,0.0,0.0,0.0
1668,0947353-DCA,Business,03/31/2019,WEST 108TH STREET PARKING GARAGE CORPORATION,0,234,W 108TH ST,0,NEW YORK,NY,10025,2122228800,Manhattan,1.0,234 W 108TH ST,0.0,0.0,0.0,0.0
1669,1196453-DCA,Business,03/31/2013,"KINNEY PARKING SYSTEM, INC.",CENTRAL PARKING SYSTEM,29,E 50TH ST,0,NEW YORK,NY,10022,2125025490,Manhattan,1.0,29 E 50TH ST,0.0,0.0,0.0,0.0
1670,1389855-DCA,Business,06/12/2018,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",0,9777,QUEENS BLVD,0,REGO PARK,NY,11374,2125025490,Queens,4.0,9777 QUEENS BLVD,0.0,0.0,0.0,0.0
1671,1402608-DCA,Business,01/19/2015,PEAK TIME PARKING INC.,0,4469,BROADWAY,0,NEW YORK,NY,10040,7182204580,Manhattan,1.0,4469 BROADWAY,2.0,0.0,4.0,0.0
1672,1290976-DCA,Business,12/28/2016,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",0,22,E 1ST ST,0,NEW YORK,NY,10003,2125025490,Manhattan,1.0,22 E 1ST ST,0.0,0.0,0.0,0.0
1673,2038853-DCA,Business,08/12/2016,FULTON LAWRENCE PARKING LLC,0,111,LAWRENCE ST,0,BROOKLYN,NY,11201,2126869800,Brooklyn,3.0,111 LAWRENCE ST,0.0,0.0,0.0,0.0
1674,1304553-DCA,Business,03/31/2011,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",0,519,W 161ST ST,0,NEW YORK,NY,10032,2125025490,Manhattan,1.0,519 W 161ST ST,0.0,0.0,0.0,0.0
1675,1196462-DCA,Business,03/31/2011,"KINNEY PARKING SYSTEM, INC.",CENTRAL PARKING SYSTEM,1257,3RD AVE,0,NEW YORK,NY,10021,2125025490,Manhattan,1.0,1257 3RD AVE,0.0,0.0,0.0,0.0
1676,1330577-DCA,Business,03/31/2017,QUIK PARK EAST 72 LLC,0,525,E 72ND ST,0,NEW YORK,NY,10021,2128322066,Manhattan,1.0,525 E 72ND ST,0.0,0.0,0.0,0.0
1677,0970232-DCA,Business,03/31/2011,MID TOWN PARKING CORP.,0,575,LEXINGTON AVE,0,NEW YORK,NY,10022,2127536116,Manhattan,1.0,575 LEXINGTON AVE,0.0,0.0,0.0,0.0
1678,1268783-DCA,Business,03/31/2015,21ST GARAGE LLC,0,444,10TH AVE,0,NEW YORK,NY,10001,2126270012,Manhattan,1.0,444 10TH AVE,0.0,0.0,0.0,0.0
1679,2027709-DCA,Business,03/31/2019,225 EAST 63RD PARKING CORP,0,221,E 63RD ST,0,NEW YORK,NY,10065,2127367171,Manhattan,1.0,221 E 63RD ST,0.0,0.0,0.0,0.0
1680,0908174-DCA,Business,03/31/2015,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",0,1250,BROADWAY,0,NEW YORK,NY,10001,2126296602,Manhattan,1.0,1250 BROADWAY,24.0,0.0,88.0,7.0
1681,0788455-DCA,Business,03/31/2021,ULTRA-PARK LLC,0,424,W END AVE,0,NEW YORK,NY,10024,2128749633,Manhattan,1.0,424 W END AVE,0.0,0.0,0.0,0.0
1682,1251091-DCA,Business,03/31/2015,STANDARD PARKING CORPORATION,0,10420,QUEENS BLVD,0,FOREST HILLS,NY,11375,2129163480,Queens,4.0,10420 QUEENS BLVD,0.0,0.0,0.0,0.0
1683,1369113-DCA,Business,03/31/2013,"IMPERIAL PARKING (U.S.), LLC",IMPARK,9015,PARSONS BLVD,0,JAMAICA,NY,11432,2129378660,Queens,4.0,9015 PARSONS BLVD,0.0,0.0,0.0,0.0
1684,1162793-DCA,Business,03/31/2013,751 CVW LLC,0,173,E 156TH ST,0,BRONX,NY,10451,9175840383,Bronx,2.0,173 E 156TH ST,0.0,0.0,0.0,0.0
1685,2005668-DCA,Business,03/31/2019,QUIK PARK UNDERHILL LLC,0,105,UNDERHILL AVE,0,BROOKLYN,NY,11238,2128322066,Brooklyn,3.0,105 UNDERHILL AVE,0.0,0.0,0.0,0.0
1686,1307234-DCA,Business,03/31/2011,"SB PARK AVE PARKING, LLC",0,225,E 149TH ST,0,BRONX,NY,10451,7187331820,Bronx,2.0,225 E 149TH ST,0.0,0.0,0.0,0.0
1687,2024139-DCA,Business,03/31/2017,"IMPERIAL PARKING (U.S.), LLC",0,355,FRONT ST,0,STATEN ISLAND,NY,10304,212-934-8660,Staten Island,5.0,355 FRONT ST,0.0,0.0,0.0,0.0
1688,2005634-DCA,Business,12/18/2014,"CENTRAL PARKING SYSTEM OF NEW YORK, INC",0,885,6TH AVE,0,NEW YORK,NY,10001,2125025490,Manhattan,1.0,885 6TH AVE,0.0,0.0,0.0,0.0
1689,1180994-DCA,Business,03/31/2011,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",0,9,W 57TH ST,0,NEW YORK,NY,10019,2125025490,Manhattan,1.0,9 W 57TH ST,0.0,0.0,0.0,0.0
1690,1438954-DCA,Business,03/31/2015,WEST 46 ST GARAGE LLC,0,305,W 46TH ST,0,NEW YORK,NY,10036,2128322066,Manhattan,1.0,305 W 46TH ST,0.0,0.0,0.0,0.0
1691,1164348-DCA,Business,03/31/2015,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",0,276,LIVINGSTON ST,0,BROOKLYN,NY,11217,7188527317,Brooklyn,3.0,276 LIVINGSTON ST,0.0,0.0,0.0,0.0
1692,1271791-DCA,Business,03/31/2021,QUIK PARK WEST 55TH ST. LLC,0,73,W 55TH ST,0,NEW YORK,NY,10019,2128322066,Manhattan,1.0,73 W 55TH ST,0.0,0.0,0.0,0.0
1693,1431658-DCA,Business,06/30/2013,SECURE GARAGE DOOR LLC,0,10126,98TH ST,0,OZONE PARK,NY,11416,7188489477,Queens,4.0,10126 98TH ST,0.0,0.0,0.0,0.0
1694,1310482-DCA,Business,03/31/2015,EMPIRE 33 PARKING LLC,0,38,W 33RD ST,0,NEW YORK,NY,10001,2126869800,Manhattan,1.0,38 W 33RD ST,0.0,0.0,0.0,0.0
1695,0976779-DCA,Business,03/31/2017,"LA MIRAGE CAR PARK, INC.",0,17810,WEXFORD TER,0,JAMAICA,NY,11432,2122216111,Queens,4.0,17810 WEXFORD TER,0.0,0.0,0.0,0.0
1696,1310483-DCA,Business,03/31/2013,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",0,2,PLATT ST,0,NEW YORK,NY,10038,2125025490,Manhattan,1.0,2 PLATT ST,0.0,0.0,0.0,0.0
1697,0368450-DCA,Business,03/31/2011,MANHATTAN PARKING E. 71 ST. CORP.,0,311,E 71ST ST,0,NEW YORK,NY,10021,2123536116,Manhattan,1.0,311 E 71ST ST,0.0,0.0,0.0,0.0
1698,1305162-DCA,Business,03/31/2013,"CHELSEA CAR PARK, LLC",0,160,W 24TH ST,0,NEW YORK,NY,10011,2122216111,Manhattan,1.0,160 W 24TH ST,0.0,0.0,0.0,0.0
1699,2042873-DCA,Business,03/31/2019,WEST FARMS PARKING LLC,0,1512,BOONE AVE,0,BRONX,NY,10460,0,Bronx,2.0,1512 BOONE AVE,0.0,0.0,0.0,0.0
1700,1313161-DCA,Business,03/31/2017,MINETTA LANE PARKING LLC,0,122,W 3RD ST,0,NEW YORK,NY,10012,2127773530,Manhattan,1.0,122 W 3RD ST,0.0,0.0,0.0,0.0
1701,1466982-DCA,Business,07/06/2018,"KINNEY PARKING SYSTEM, LLC",0,555,W 57TH ST,0,New York,NY,10019,2125025490,Manhattan,1.0,555 W 57TH ST,0.0,0.0,0.0,0.0
1702,2005860-DCA,Business,03/31/2019,HAPPY FACE PARKING CORP.,0,1560,JEROME AVE,0,BRONX,NY,10452,718-583-3301,Bronx,2.0,1560 JEROME AVE,0.0,0.0,0.0,0.0
1703,1301360-DCA,Business,03/31/2015,FLATBUSH PARKING SYSTEMS INC.,0,626,FLATBUSH AVE,0,BROOKLYN,NY,11225,7188568113,Brooklyn,3.0,626 FLATBUSH AVE,0.0,0.0,0.0,0.0
1704,1300424-DCA,Business,03/31/2011,"GM PARKING GROUP, INC.",0,116,NOSTRAND AVE,0,BROOKLYN,NY,11205,8604600523,Brooklyn,3.0,116 NOSTRAND AVE,0.0,0.0,0.0,0.0
1705,2005023-DCA,Business,03/31/2015,174 PARKING MGMT LLC.,0,554,W 174TH ST,0,NEW YORK,NY,10033,0,Manhattan,1.0,554 W 174TH ST,0.0,0.0,0.0,0.0
1706,1206084-DCA,Business,03/31/2013,"KINNEY PARKING SYSTEM, INC.",CENTRAL PARKING SYSTEM,515,FASHION AVE,0,NEW YORK,NY,10018,2125025490,Manhattan,1.0,515 FASHION AVE,0.0,0.0,0.0,0.0
1707,1213080-DCA,Business,03/31/2013,WALL STREET GARAGE PARKING CORP.,0,45,WALL ST,0,NEW YORK,NY,10005,2127373279,Manhattan,1.0,45 WALL ST,0.0,0.0,0.0,0.0
1708,1004391-DCA,Business,03/31/2011,328 WEST 39TH STREET PARKING LLC,0,334,W 39TH ST,0,NEW YORK,NY,10018,2126869800,Manhattan,1.0,334 W 39TH ST,0.0,0.0,0.0,0.0
1709,1397617-DCA,Business,03/31/2015,182 STREET PARKING CORP.,0,8822,182ND ST,0,HOLLIS,NY,11423,3476728286,Queens,4.0,8822 182ND ST,0.0,0.0,0.0,0.0
1710,1137946-DCA,Business,03/31/2013,"KINNEY PARKING SYSTEM, INC.",CENTRAL PARKING SYSTEM,153,W 48TH ST,0,NEW YORK,NY,10036,2126296602,Manhattan,1.0,153 W 48TH ST,0.0,0.0,0.0,0.0
1711,1180744-DCA,Business,03/31/2017,EAST RIVER PARKING CORP.,0,345,E 94TH ST,0,NEW YORK,NY,10128,2127367171,Manhattan,1.0,345 E 94TH ST,0.0,0.0,0.0,0.0
1712,1313004-DCA,Business,03/31/2011,TWO FIFTH PARKING LLC,0,2,5TH AVE,0,NEW YORK,NY,10011,2125338312,Manhattan,1.0,2 5TH AVE,0.0,0.0,0.0,0.0
1713,1463441-DCA,Business,03/31/2015,"KINNEY PARKING SYSTEM, LLC",0,33,W 28TH ST,0,NEW YORK,NY,10001,2125025490,Manhattan,1.0,33 W 28TH ST,0.0,0.0,0.0,0.0
1714,1411788-DCA,Business,03/31/2017,"ST. ANN'S PARKING GARAGE, LLC",0,780,SAINT ANNS AVE,0,BRONX,NY,10456,7184010141,Bronx,2.0,780 SAINT ANNS AVE,0.0,0.0,0.0,0.0
1715,1303101-DCA,Business,03/31/2015,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",0,528,W 162ND ST,0,NEW YORK,NY,10032,2125025490,Manhattan,1.0,528 W 162ND ST,0.0,0.0,0.0,0.0
1716,1372243-DCA,Business,03/31/2013,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",0,839,AVENUE OF THE AMERICAS,0,NEW YORK,NY,10001,2125025490,Manhattan,1.0,839 AVENUE OF THE AMERICAS,10.0,0.0,1.0,0.0
1717,1230769-DCA,Business,03/31/2019,"LIVINGSTON CAR PARK, LLC",GGMC,141,LIVINGSTON ST,0,BROOKLYN,NY,11201,2129966363,Brooklyn,3.0,141 LIVINGSTON ST,0.0,0.0,0.0,0.0
1718,1418326-DCA,Business,03/31/2015,PARK 127TH LLC,0,311,W 127TH ST,0,NEW YORK,NY,10027,2129799815,Manhattan,1.0,311 W 127TH ST,0.0,0.0,0.0,0.0
1719,1382313-DCA,Business,03/31/2013,"KINNEY PARKING SYSTEM OF NEW YORK, INC.",0,1189,1ST AVE,0,NEW YORK,NY,10065,2125025490,Manhattan,1.0,1189 1ST AVE,0.0,0.0,0.0,0.0
1720,1200653-DCA,Business,03/13/2013,EMPIRE PARKING CORP.,0,416,WASHINGTON ST,0,NEW YORK,NY,10013,212-262-4771,Manhattan,1.0,416 WASHINGTON ST,0.0,0.0,0.0,0.0
1721,2095107-DCA,Business,03/31/2025,VERRAZANO SERVICE INC.,0,9111,4TH AVE,0,BROOKLYN,NY,11209,718-491-6161,Brooklyn,3.0,9111 4TH AVE,0.0,0.0,0.0,0.0
1722,1249767-DCA,Business,03/31/2015,SUPREME PARKING CORP.,0,230,E 30TH ST,0,NEW YORK,NY,10016,7182033312,Manhattan,1.0,230 E 30TH ST,0.0,0.0,0.0,0.0
1723,1472004-DCA,Business,03/31/2015,ZAFIRO PARKING INC.,0,804,E 138TH ST,0,BRONX,NY,10454,2127490125,Bronx,2.0,804 E 138TH ST,0.0,0.0,0.0,0.0
1724,1137953-DCA,Business,03/31/2013,"KINNEY PARKING SYSTEM, INC.",CENTRAL PARKING SYSTEM,838,11TH AVE,0,NEW YORK,NY,10019,2126296602,0,0.0,838 11TH AVE,0.0,0.0,0.0,0.0
1725,1474770-DCA,Business,03/31/2017,"PARK 127 MGMT, LLC",0,311,W 127TH ST,0,NEW YORK,NY,10027,2127957275,Manhattan,1.0,311 W 127TH ST,0.0,0.0,0.0,0.0
1726,1466978-DCA,Business,0,"KINNEY PARKING SYSTEM, LLC",0,515,FASHION AVE,0,New York,NY,10018,2125025490,Manhattan,1.0,515 FASHION AVE,0.0,0.0,0.0,0.0
1727,1406175-DCA,Business,03/31/2017,POWER PARKING S CORP.,0,164,DYCKMAN ST,0,NEW YORK,NY,10040,2125696506,Manhattan,1.0,164 DYCKMAN ST,0.0,0.0,0.0,0.0
1728,1247355-DCA,Business,03/31/2019,"CLARITY 47 PARKING, LLC",0,145,W 47TH ST,0,NEW YORK,NY,10036,2126869800,Manhattan,1.0,145 W 47TH ST,0.0,0.0,0.0,0.0
1729,0954111-DCA,Business,03/31/2015,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",0,157,W 83RD ST,0,NEW YORK,NY,10024,2128676300,Manhattan,1.0,157 W 83RD ST,0.0,0.0,0.0,0.0
1730,2026825-DCA,Business,03/31/2017,B.Y.M COMMUNITY PARKING LOT CORP.,0,530,BERGEN AVE,0,BRONX,NY,10455,9172243769,Bronx,2.0,530 BERGEN AVE,0.0,0.0,0.0,0.0
1731,0368732-DCA,Business,03/31/2019,MANHATTAN PARKING-BORO CORP.,0,40,CLINTON ST,0,BROOKLYN,NY,11201,2124903460,Brooklyn,3.0,40 CLINTON ST,0.0,0.0,0.0,0.0
1732,0803509-DCA,Business,03/31/2011,GATEWAY PARKING CORP,0,345,S END AVE,0,NEW YORK,NY,10280,2127511080,Manhattan,1.0,345 S END AVE,0.0,0.0,0.0,0.0
1733,1026761-DCA,Business,03/31/2013,"BHC CAR PARK, LLC",GGMC,240,WILLOUGHBY ST,0,BROOKLYN,NY,11201,2129966363,Brooklyn,3.0,240 WILLOUGHBY ST,0.0,0.0,0.0,0.0
1734,1118320-DCA,Business,03/31/2019,"280 BROADWAY CAR PARK, LLC",GGMC,280,BROADWAY,0,NEW YORK,NY,10007,2129966363,Manhattan,1.0,280 BROADWAY,181.0,16.0,18.0,3.0
1735,1321864-DCA,Business,03/31/2013,QUIK PARK TRIBECA LLC,QUIK PARK INC.,450,WASHINGTON ST,0,NEW YORK,NY,10013,2128322066,Manhattan,1.0,450 WASHINGTON ST,0.0,0.0,0.0,0.0
1736,1264918-DCA,Business,03/31/2015,G & M PARKING GARAGE CORP.,0,1100,FRANKLIN AVE,0,BRONX,NY,10456,7184839458,Bronx,2.0,1100 FRANKLIN AVE,0.0,0.0,0.0,0.0
1737,1222881-DCA,Business,03/31/2011,"351 EAST 83 CAR PARK, LLC",GGMC,351,E 83RD ST,0,NEW YORK,NY,10028,2129966363,Manhattan,1.0,351 E 83RD ST,0.0,0.0,0.0,0.0
1738,1458787-DCA,Business,09/28/2015,"CRESCENT PARKING MGMT, LLC",0,4123,CRESCENT ST,0,LONG IS CITY,NY,11101,2127957275,Queens,4.0,4123 CRESCENT ST,0.0,0.0,0.0,0.0
1739,1262965-DCA,Business,03/31/2017,GROSVENOR PARKING LLC,0,11624,GROSVENOR LN,0,RICHMOND HILL,NY,11418,2125810535,Queens,4.0,11624 GROSVENOR LN,0.0,0.0,0.0,0.0
1740,2024664-DCA,Business,03/31/2019,8930 PARKING LLC,EXCEL PARKING,8936,SUTPHIN BLVD,0,JAMAICA,NY,11435,212-837-4509,Queens,4.0,8936 SUTPHIN BLVD,0.0,0.0,0.0,0.0
1741,2000584-DCA,Business,03/31/2015,"CENTRAL PARKING SYSTEM OF NEW YORK, INC",0,441,9TH AVE,0,NEW YORK,NY,10001,2125025490,Manhattan,1.0,441 9TH AVE,0.0,0.0,0.0,0.0
1742,1326466-DCA,Business,03/31/2013,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",0,304,W 49TH ST,0,NEW YORK,NY,10019,2125025490,Manhattan,1.0,304 W 49TH ST,0.0,0.0,0.0,0.0
1743,1345530-DCA,Business,11/14/2012,STANDARD PARKING CORPORATION,0,6135,JUNCTION BLVD,0,REGO PARK,NY,11374,7188974833,Queens,4.0,6135 JUNCTION BLVD,0.0,0.0,0.0,0.0
1744,1417978-DCA,Business,03/31/2015,STANDARD PARKING CORPORATION,0,8020,COOPER AVE,0,GLENDALE,NY,11385,7188943580,Queens,4.0,8020 COOPER AVE,0.0,0.0,0.0,0.0
1745,1389587-DCA,Business,03/31/2019,GM&M PARK INC.,0,110,BROADWAY,0,BROOKLYN,NY,11211,6466100315,Brooklyn,3.0,110 BROADWAY,3.0,0.0,1.0,1.0
1746,0763733-DCA,Business,03/31/2011,CONNAUGHT TOWER CAR PARK INC,GGMC,300,E 54TH ST,0,NEW YORK,NY,10022,2129966363,Manhattan,1.0,300 E 54TH ST,0.0,0.0,0.0,0.0
1747,1466688-DCA,Business,03/31/2015,"KINNEY PARKING SYSTEM, LLC",0,23,W 55TH ST,0,NEW YORK,NY,10019,2125025490,Manhattan,1.0,23 W 55TH ST,0.0,0.0,0.0,0.0
1748,1466693-DCA,Business,03/31/2015,"KINNEY PARKING SYSTEM, LLC",0,29,E 50TH ST,0,NEW YORK,NY,10022,2125025490,Manhattan,1.0,29 E 50TH ST,0.0,0.0,0.0,0.0
1749,1361864-DCA,Business,03/31/2013,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",0,404,E 79TH ST,0,NEW YORK,NY,10075,2129163480,Manhattan,1.0,404 E 79TH ST,0.0,0.0,0.0,0.0
1750,2059544-DCA,Business,10/18/2017,21ST AND 11TH PARKING LLC,0,551,W 21ST ST,0,NEW YORK,NY,10011,212-686-9800,Manhattan,1.0,551 W 21ST ST,0.0,0.0,0.0,0.0
1751,1387238-DCA,Business,03/31/2015,W. 79TH STREET PARKING CORP.,0,200,W 79TH ST,0,NEW YORK,NY,10024,2122435900,Manhattan,1.0,200 W 79TH ST,0.0,0.0,0.0,0.0
1752,1310734-DCA,Business,03/31/2011,400 EAST 70TH STREET PARKING LLC,0,400,E 70TH ST,0,NEW YORK,NY,10021,2127949173,Manhattan,1.0,400 E 70TH ST,0.0,0.0,0.0,0.0
1753,1246949-DCA,Business,03/31/2021,PLAZA 48 PARKING LLC,0,329,E 48TH ST,0,NEW YORK,NY,10017,2126869800,Manhattan,1.0,329 E 48TH ST,0.0,0.0,0.0,0.0
1754,1192361-DCA,Business,03/31/2015,"SHARP CAR PARK, LLC",0,357,E 57TH ST,0,NEW YORK,NY,10022,2122216111,Manhattan,1.0,357 E 57TH ST,0.0,0.0,0.0,0.0
1755,1440450-DCA,Business,03/31/2019,QUIK PARK PCVST GARAGE LLC,0,528,E 20TH ST,0,NEW YORK,NY,10009,2126145862,Manhattan,1.0,528 E 20TH ST,0.0,0.0,0.0,0.0
1756,2083819-DCA,Business,03/31/2025,WORTHY PARKING LLC,0,841,10TH AVE,0,NEW YORK,NY,10019,2124903460,Manhattan,1.0,841 10TH AVE,0.0,0.0,0.0,0.0
1757,1382528-DCA,Business,03/31/2013,"FANNWOOD ESTATES, LLC",0,9958,66TH AVE,0,REGO PARK,NY,11374,5163747000,Queens,4.0,9958 66TH AVE,0.0,0.0,0.0,0.0
1758,0367758-DCA,Business,03/31/2011,MANHATTAN PARKING GOLD CORP,0,220,E 54TH ST,0,NEW YORK,NY,10022,2127536116,Manhattan,1.0,220 E 54TH ST,0.0,0.0,0.0,0.0
1759,1319305-DCA,Business,03/31/2013,WELLESLEY PARKING LLC,0,203,E 71ST ST,0,NEW YORK,NY,10021,2122495514,Manhattan,1.0,203 E 71ST ST,0.0,0.0,0.0,0.0
1760,2019772-DCA,Business,03/31/2021,QUIK PARK KESTREL PARKING LLC,0,29,CATON PL,0,BROOKLYN,NY,11218,212-686-9800,Brooklyn,3.0,29 CATON PL,0.0,0.0,0.0,0.0
1761,1091563-DCA,Business,03/31/2017,BRAIRWOOD CAR PARK INC,0,8515,MAIN ST,0,JAMAICA,NY,11435,2122216111,Queens,4.0,8515 MAIN ST,0.0,0.0,0.0,0.0
1762,1228910-DCA,Business,03/31/2013,37 EAST LLC,0,415,E 37TH ST,0,NEW YORK,NY,10016,2125643199,Manhattan,1.0,415 E 37TH ST,0.0,0.0,0.0,0.0
