CompanyName,TotalCost
JMK BROWARD CONTRACTOR CORP,45251.0
LEVISSE MANAGEMENT LLC,45251.0
Suburban Propane LP,45200.0
BKR GENERAL CONSTRUCTION  INC.,45150.0
JOHNSONS GROUP PAINTING INC,45144.0
DONE WRIGHT AC AND ELECTRIC SERVICE INC,45120.0
FL ELECTRICAL CORP,45100.0
All American Floors Inc.,45079.0
MDR FIRE  LLC,45025.0
Golden Enterprises LLC,45000.0
UNITED BREEZE GROUP LLC,45000.0
LOTTA COOLING & PLUMBING ,45000.0
ILLUZZI CONSTRUCTION  LLC ,45000.0
SOUTH FLORIDA PLUMBING CONTRACTORS LLC,45000.0
PISTOS GROUP INCORPORATED ,45000.0
SOUTHERN CHUTE INC,45000.0
RIGHT NOW AIR SOLUTIONS LLC,45000.0
Climax Mechanical Corp.,45000.0
ELECTRIC MANAGEMENT CONSULTANT  INC.,45000.0
AA EAGLE PLUMBING CORP,45000.0
KEEP INVESTING LLC,45000.0
Evergreen Homes of Florida Inc ,44988.0
BUILTRITE POOLS & SPAS INC ,44800.0
YREL SERVICES & INVESTMENTS CO,44682.0
M F H 2001 INC,44650.0
South Dom Electric  INC.,44600.0
EMPIRE AIR INC,44500.0
XTREME APPLIANCES AIR CONDITIONING & HEATING  INC,44500.0
Sunny Day Electrical Contractors LLC,44298.0
Hitching Post Distributing Inc,44292.0
METPLANET ELECTRICAL CONTRACTOR INC,44250.0
SUNTECH DEVELOPMENT INC.,44250.0
Architecture & Awnings Corporation,44150.0
ALLSTATE ROOFING SERVICES INC,44000.0
SUMMER BREEZE AIR CONDITIONING CORP,44000.0
Wireways Electric LLC,44000.0
HRT CONSTRUCTION GROUP   LLC,44000.0
Stone & Properties Group LLC,44000.0
Waterhouse Construction LLC,44000.0
AquaPro Plumbing Contactor Inc,44000.0
MASTER PLUMBING SERVICES OF SOUTH FLORIDA  CORP.,44000.0
GABLES ROOFING CORP,44000.0
SR RENOVATIONS LLC ,44000.0
COMNET COMMUNICATIONS  LLC,43805.0
PIONEER DEVELOPMENT OF SOUTH FLORIDA  INC,43700.0
ATLANTIC SOUTHERN PAVING AND SEALCOATING CO,43615.0
PRO AUDIO VISUAL INTEGRATION LLC,43500.0
TWIN BROTHERS PLUMBING CONTRACTORS CORP,43500.0
Cosmos Construction LLC,43500.0
BUILDING UNLIMITED SERVICES INC,43500.0
JGM2 LLC ,43475.0
Golden Fence Company Inc,43460.0
FIREBRANDS UNLIMITED INC,43200.0
GELCO ELECTRIC LLC,43150.0
Hystrength Construction Co.,43083.0
AL GENERAL PLUMBING CORP,43000.0
Vanguard Construction Group LLC,43000.0
ALEX AC REPAIRS INC,43000.0
ANISENN INC,42938.0
ABSOLUTE AC & DUCT REPAIR INC,42900.0
G&R ROOFING LLC,42900.0
ALL FLOORING & CONCRETE POLISH LLC,42820.0
ZU EXPEDITE SERVICES  LLC,42626.0
Pollux Air Conditioning Services INC,42500.0
Design Builders & Management Corp,42500.0
ARTELC CORP,42400.0
UNLIMITED LAWN IRRIGATION INC,42400.0
CONSTRUCTECH GROUP  INC.,42200.0
Regal Power Inc.,42050.0
Flooring Kingdom Inc.,42007.0
MASTER BUILDERS DEVELOPMENT GROUP INC,42001.0
CBE Air Services ,42000.0
URBANISTIC & DESIGNERS INC,42000.0
Blue Panther Roofing and Construction Corp,42000.0
AB CONCEPT LLC,42000.0
MIAMI ROOFING SYSTEMS  INC,42000.0
S.E.A DESIGN  INC,42000.0
VALERO POOLS,41900.0
SOLER & SON ROOFING INC,41900.0
ORACLE ELECTRICAL SERVICE,41877.0
Casablanca Development Company Inc.,41750.0
FLORIAN IRON DESIGNS CORP,41650.0
N & N ELECTRICAL CONTRACTOR LLC,41620.0
La Perla Contractors  Inc,41500.0
ALL RD CONSTRUCTION  INC,41500.0
MTC America Inc,41477.0
C.F. Alarm Industry,41476.0
AJJ Glass Work INC.,41452.0
CUNANO BUILDERS CORPORATION,41400.0
AEC Development Partners LLC,41300.0
BRANDCON LLC,41280.0
TRINITY FLOORING LIZA INC,41246.0
Wilcon Co,41220.0
FLORIDA IMPACT WINDOWS AND DOORS INC,41164.0
Delabat Air Conditioning Service Corp,41000.0
J.J. Morley Enterprises  Inc,41000.0
Norwood Electrical Solutions  LLC,40987.6
Johns Garage Door Inc.,40920.0
JB Electrical LLC,40900.0
DRIVEWAY MAINTENANCE INC.,40831.0
TASHCON CORPORATION,40800.0
DRAIN MASTER USA Co,40600.0
MTEL ONE INC,40600.0
All Quality Electrical Services Inc.,40570.0
RT Plumbing Inc.,40500.0
DO NOT USE WRONG EIN# Duplicate company,40486.0
Doral Hardwood Floor USA Corp.,40339.54
CMG Caulking And Waterproofing LLC,40257.0
SCS OF SOUTH FLORIDA LLC,40128.0
evid consulting llc ,40048.0
HCC GROUP LLC,40002.0
GAMMA Air System Inc.,40002.0
Reliable Shutters & Screens LLC,40001.0
MAPP LLC,40000.0
DSHIN PLUMBING  LLC,40000.0
NOON CONSTRUCTION COMPANY LLC,40000.0
Alex Electric Service Inc,40000.0
NOVA AIR CONDITIONING INC. ,40000.0
OASIS POOL & SPA CONSTRUCTION INC,40000.0
NATURAL WOOD FLOORS INC. DBA NATURAL WOOD FLOOR STUDIO,40000.0
Nicnar Construction LLC,40000.0
ALL STATE PLUMBING CONTRACTORS INC,40000.0
Flex Florida Corporation dba Best Awnings,40000.0
GRACE PLUMBING & AC SERVICES  INC,40000.0
AVATAR TECH SOLUITONS CORP,40000.0
SUPREME ALUMINUM FLORIDA LLC,40000.0
Rebel Windows And Doors,40000.0
BRICOM ELECTRIC & COMMUNICATION,40000.0
INTEX BUILDERS LLC,40000.0
ASTRAL CONSTRUCTION LLC,40000.0
VMS CONSTRUCTION INC,40000.0
AIR GUYS INC,40000.0
STUNNING BACKYARDS BY FAST BAND LLC,40000.0
DILIGENT PLUMBING LLC,40000.0
CONKRETA BUILDERS ELECTRIC LLC/dba Generator Supercenter of Broward,40000.0
4TH GENERATION ROOFING & SHEET METAL LLC,40000.0
JAMPRO DEMOLITION INC,40000.0
ACRE ENGINEERING AND CONSTRUCTION INC,40000.0
SOUTHERN CERTIFIED INC,40000.0
SB ENGINEERING INC,40000.0
JAZZ PLUMBING INC,40000.0
High Point Roofing Corp,40000.0
LATITUDE WINDOWS INC,40000.0
HURRICANE GARAGE DOORS INC,39995.0
Quality Cooling Systems Inc,39950.0
VALDIVIA WELDING SERVICES LLC,39773.0
AVL Channel  Inc,39737.0
Presto Roofing Corp.,39600.0
MANDIANEZ DESIGN AND DEVELOPMENT LLC,39500.0
American Purchasing Corp DBA APC General Contractor,39500.0
LACHIS CONSTRUCTION COMPANY,39485.0
THE CARPET BOUTIQUE II  INC.,39455.0
G BRICKELL ELECTRIC  LLC.,39390.0
DDC FIRE ALARM CONSULTING  CO,39334.0
ALARM SERVICE & FIRE  INC,39290.0
NATHANS CARPET  INC.,39279.0
Bravo Construction,39250.0
RAPID RECONSTRUCTION TEAM  LLC,39203.0
RUBEN DEL CRISTO SOLE MBR/ ANRU LLC,39000.0
MANNYS PLUMBING SERVICE INC.,39000.0
ID TELECOM & DATA INC.,39000.0
S.B. DECORATIONS INC,39000.0
DNA GENERAL CONTRACTING,39000.0
STRONG DEVELOPMENT AND CONSTRUCTION COMPANY,39000.0
NIS LANDSCAPE AND IRRIGATION INC.,38935.0
DARV CONSTRUCTION CORP,38913.0
Adan Electrical Services LLC,38900.0
VERES ELECTRIC INC.,38900.0
ROA CONTRACTORS CORP,38835.96
VALUE PLUMBING SERVICES INC.,38833.0
GOLD CONSTRUCTION GROUP  LLC,38800.0
ACONCAGUA ARCHITECTURAL PRODUCTS,38600.0
SIMJA ENTERPRISES  LLC,38500.0
Marnade Services BH Co,38500.0
FLORIDA ROOFTECH CORP ROOFING DONE RIGHT GUARANTEED,38500.0
Impact Construction Company,38500.0
EXCEL GENERAL CONSTRUCTION INC,38500.0
IKER CONSTRUCTION CORP,38500.0
King Gates Builders INC,38500.0
DONOVAN PLUMBING SERVICE  INC.,38500.0
STARQUEST INC,38425.2
SERVICE STATIONS MAINTENANCE  INC.,38250.0
CG CONSTRUCTION WINDOW COMPANY,38160.0
AP BUILDERS OF SOUTH FLORIDA  LLC ,38100.0
Status Construction & Development,38100.0
PRECAST WALL SYSTEMS INC,38025.0
All Dade Plumbing Inc.,38000.0
MY IT BRAIN,38000.0
BERMUDA LANDSCAPE & DESIGN,38000.0
CAPITAL CONTRACTING LLC,38000.0
MILLS AIR INC,38000.0
Ultimate Services & Repairs Corp.,38000.0
POOLS BY BOTEROS LLC,38000.0
SAL CONTRACTOR LLC,37700.0
HABIQO FLOORING CORP,37621.0
Gulfstream Contractors of South Florida,37500.0
CEI LLC,37500.0
ABBA ELECTRIC CONSTRUCTION CORP.,37470.0
Research Irrigation Inc.,37450.0
DOORS AND PLUS INSTALLATION,37317.0
BLACK DIAMOND CONSTRUCTION GROUP  LLC ,37301.0
LEVY CONTRACTORS CORP,37300.0
BALLAD ELECTRIC INC,37240.0
Unlimited Construction Group  Inc.,37100.0
Alvarez Appliance Installation & Repair Inc.,37000.0
Five Star Roofing Corp.,37000.0
VAN LINDA IRONS WORKS  INC,37000.0
GABY A/C CORP,37000.0
Clarks Modern Solutions Inc.,37000.0
DEPLUS Contractor INC,37000.0
DIMANY CONTRACTOR & FLOORING  INC.,37000.0
CONCRETE SERVICES PUMP & FINISH INC,37000.0
Miami Iron Work Inc.,36915.0
TRISYSTEMS GROUP  INC.,36720.0
SERRANO CONSTRUCTION & PAVING CORP,36701.0
HOME VALUE OF FL LLC,36670.0
SK11 GROUP INC,36601.0
HAWTHORNE ELECTRICAL SOLUTIONS INC ,36525.0
L & J CONSTRUCTION LLC,36500.0
DYNAMIC BUILDERS CORP,36500.0
Camo Construction LLC,36450.0
V R I C CORPORATION  ,36420.0
CENTRAL FIRE SPRINKLER SYSTEM INC,36400.0
WOOD FLOOR SPECIALIST CORP,36384.0
Renova General Contracting LLC,36250.0
IC BUILDER  CO,36250.0
OASIS SHUTTER  INC. ,36178.0
SCIONTI CONSTRUCTION GROUP LLC,36172.0
G10 Restoration LLC dba Servpro of North Miami ,36126.0
Cal Development Inc,36001.0
GENERAL CONTRACTOR CORP,36000.0
COPPER STONE CONSTRUCTION & DESIGNING CORP,36000.0
ARDICON GROUP  LLC,36000.0
HABITAT DEVELOPMENT  LLC,36000.0
TRIDENT POOL DESIGNS LLC,36000.0
MIDTOWN CONSTRUCTION GROUP CORP ,36000.0
A.B.Y. Plumbing Corp,36000.0
DRIVEWAYS BY DESIGNS  INC,36000.0
Jade Electrical Services,36000.0
Frosty Frog a/c and Refrigeration inc.,36000.0
Florida Certified Services Corp,35950.0
DIAMOND CONTRACTORS GROUP INC,35800.0
One Stop Air Conditioning Service Inc,35598.0
PERPETUAL ADVANCEMENT ENTERPRISE INC,35581.0
COLLAGE CO,35575.0
Old Crafters Inc.,35565.0
AFA PROTECTIVE SYSTEMS  INC,35513.0
Green Home Construction Group,35500.0
Medle International Corporation dba MIC ENGINEERING SERVICES,35450.0
S&S Paint and Cleaning Inc.,35400.0
Sun State Building Services LLC,35335.0
MORES CONSTRUCTION GROUP LLC,35251.0
INTRANET SOLUTIONS CORP,35230.0
AGC QUALITY CONSTRUCTION CO,35200.0
ADVANCED HOME THEATER INC,35150.0
Arch Deco Design & Construction Inc,35001.0
Oj & M Investments Corp,35000.0
Dreamworks Construction Group INC,35000.0
METAL OCCIDENTE & CO INC,35000.0
SEWER SAVERS INC.,35000.0
Elite Custom Design and Construction,35000.0
NOVA HOTEL RENOVATION & CONSTRUCTION LLC,35000.0
CENNOX INC,35000.0
Urban Renaissance,35000.0
BUILDING SQUAD INC ,35000.0
NU FINISHES PAINTING  INC.,35000.0
FACILITIES CONSTRUCTION ONE  LLC,35000.0
SENSOR PURPOSE ELECTRIC LLC ,35000.0
NUMBER ONE POOLS AND PATIO CORP ,35000.0
NEXT LEVEL AIR CONDITIONING LLC,35000.0
National Glass & Construction Co.  ein# inactive,35000.0
Brego Construction Corp,35000.0
RUSTY PLUMBING LLC,35000.0
EL BISEL GLASS CORP.,35000.0
Amaran Group LLC,35000.0
VOLCAN CONSTRUCTION LLC,35000.0
PRESTRESS CONCRETE INC,35000.0
ROY ELECTRIC OF BROWARD  LLC,35000.0
COOLING CONTROLS INC,35000.0
SOUTHERN AIR MECHANICAL SERVICES LLC DBA SAMS,35000.0
COMFORT S.O.S CORPORATION ,35000.0
STAR AIR CONDITIONING  CORP. ,35000.0
QUANTUM CONSTRUCTION GROUP,35000.0
S & K AIR SERVICES  INC,35000.0
B & B DOOR CO,34990.0
GROVE 132  LLC ,34973.0
HOOVER ARCHITECTURAL ,34840.0
Red Power Electric Inc,34760.0
BANDKLAYDER DEVELOPMENT LLC,34700.0
LP Electric Corp,34671.0
FANE CONSTRUCTION  CORP,34500.0
ALIREI INC,34500.0
TUFF SHED INC ,34418.0
OG LIVING,34366.0
M.Z. DESIGN  INC. ,34300.0
Amelio Fence Corporation,34250.0
Superior Replacement Window & Door Inc.,34100.0
F & F ENGINEERING CONTRACTOR INC,34020.0
CENTRAL CONSTRUCTION GROUP  LLC,34000.0
DIGITAL DOUTH COMMUNICATIONS  INC,34000.0
ELECTRIC DESIGN & LIGHTING INC,34000.0
SECURITY LINE OF MIAMI  INC. ,34000.0
ALL IN ONE REPAIRS LLC,34000.0
TELECOM PLUS INC,34000.0
WEST LIGHTING ELECTRIC,34000.0
BOCCETTO  LLC,34000.0
MATSA CONSTRUCTION CO INC. ,34000.0
JOMED CONSTRUCTION CORP,34000.0
SHANNON & SHANNON PROPERTIES INC,34000.0
J Z PLUMBING CORP,34000.0
GAMLIN CONSTRUCTION CORPORATION ,34000.0
PEAKCM  LLC,33985.0
BLUE HORIZON WINDOWS & DOORS ,33946.0
Master Construction Management LLC,33870.0
CAMPAC CONSTRUCTION INC,33864.490000000005
Extreme Electric Systems Inc,33800.0
byrne builders llc,33700.0
FG CONSTRUCTION  LLC ,33621.0
JMS IMPACT LLC,33562.0
K & L Electrcial Service Corp.,33550.0
Artemisa Fence & Ornamental Corporation,33533.0
ALL DADE FENCES INC,33532.0
CHAAR COOLING INC,33500.0
DURACON US  LLC,33500.0
JVV ROOFING LLC,33500.0
HERCA GROUP LLC,33500.0
V and D Plumbing Services Inc,33350.0
GOLDEN ELECTRICAL CONTRACTOR LLC,33300.0
PEOPLES ELECTRIC  INC. ,33300.0
Ignite Statewide Inc,33200.0
Associated Painting Contractors,33140.0
ECOZONE MECHANICAL CONTRACTORS CORP,33000.0
BEST GAS CONTRACTORS LLC,33000.0
Audio One sound and video inc,33000.0
EMILIO ELECTRIC SERVICE ,32987.0
ALT Electrical Contractors  Inc.,32800.0
YSSA Construction Management  Inc.,32750.0
Westrock Industries INC,32725.0
ER Fire Protection Engineering  Inc.,32700.0
Espinosa Powder Coating and Decorative Fencing LLC,32700.0
Firetech Services Inc,32650.0
ASIATECHCONSTRUCTION  LLC,32522.0
Chill Zone Air Conditioning Corporation ,32500.0
Communication Fire & Security,32500.0
INTERLINK GROUP PROFESSIONAL SERVICES  INC.,32441.0
MIRCOM ENGINEERED SYSTEMS INC.,32400.0
USV FIRE PROTECTON LLC,32400.0
A & A STAR GROUP INC ,32350.0
All American Doors Inc.,32215.0
SUNCOAST POWER LLC,32200.0
PK CONTRACTORS GROUP LLC,32100.0
BALCONY DOORS AND WINDOWS INC,32100.0
Powerhouse Builders of South Florida Inc.,32000.0
PACIFIC GLASS CORP.,32000.0
HERO & ROSE LLC,32000.0
PEACE CONSTRUCTION INC,32000.0
Yacht Lifters  Inc.,32000.0
APM Plumbing Corp.,32000.0
AROD Power Electric LLC,32000.0
AMERICAN REFRIGERATION INSTALLERS LLC,31807.0
Superior Tower Services Inc,31700.0
SAIVAY CONSTRUCTION INC DBA JS ELECTRICAL CONTRACTOR INC DBA ADVANCE ROOFING & WATERP,31700.0
FINE FINISHED DOORS INC,31629.0
GAVEN LLC,31625.0
J NEWTON ENTERPRISES INC,31611.0
AB&H CONSTRUCTION LLC,31593.0
Alicot Fernando Inc.,31500.0
CRICKET PAVERS LLC,31500.0
MIAMI POWER COMPANY,31425.0
AA GENERAL CONTRACTORS INC,31401.0
Fine Design Builders,31400.0
FLORIDA DOOR CONTROL OF ORLANDO INC.,31390.0
GENEREVE CONSTRUCTION & REMODELING LLC,31343.0
APOLLO ELECTRIC GROUP INC,31300.0
M&S GREENPOWER ENERGY  INC,31290.0
Foundation Professionals of Florida,31250.0
PATRIOT RESPONSE GROUP LLC,31245.0
Glassitech LLC,31200.0
CORNERS CONSTRUCTION COMPANY,31200.0
HOME FIELD SERVICES  LLC.,31200.0
STRANGE & STRANGE CONSTRUCTION INC,31146.0
Artic Breeze Air Conditioning Corp/Artic Breeze Roofing Corp.,31100.0
DMD Property Development  Inc.,31022.0
FRANK ADRIAN CONSTRUCTION CORP,31000.0
Vinward Construction  Corp,31000.0
OLIVERS POOLS INC,31000.0
DESIGNER POOLS INC,31000.0
NEW ERA AIR CONDITIONING INC,31000.0
UNDER CONTROL AIR CONDITIONING INC,31000.0
Guisan Air Conditioning & Refrigeration Inc.,31000.0
Integrated Fire Solutions Inc. ,30924.0
Artec Designs Corp,30852.0
Bel Air Services & Air Conditioning Inc.,30825.0
5 Star Plumbing Services Corp,30800.0
M & N Construction Enterprise INC.,30645.0
STUDDESIGN INC,30626.0
A1 GLOBAL ELECTRICAL CONTRACTORS LLC,30600.0
LANDSCAPING ASSOCIATES INC,30506.0
TS CONTRACTORS LLC,30500.0
Nexlevel Contractors Corp,30500.0
RAMI AIR CONDITIONING CORP.,30500.0
ESPLENDOR  LLC,30483.0
GROUP II INC,30450.0
Greentech Group Solutions LLC,30400.0
GILARDONI INC,30400.0
JML Irrigation & Landscaping Inc.,30400.0
MASTER ROAD FINISHERS CORP ,30398.0
Solis Electrical Inc. ,30380.0
SUNTECH ENGINEERING & CONSTRUCTION INC,30377.0
LUX HURRICANE SHUTTERS,30300.0
GT MCDONALD ENTERPRISES INC,30225.0
O M ELECTRIC INC,30200.0
E & D Quality Install Inc.,30199.0
Kastle Systems LLC,30196.0
Earthman construction LLC,30114.0
ADVANCED SERVICES CONSTRUCTION GROUP INC,30050.0
DVG PROPERTY MANAGEMENT INC ,30000.0
OHANA CONSTRUCTION GROUP LLC,30000.0
CHARLEVILLE DEVELOPMENT CORPORATION,30000.0
Mito Plumbing Corp.,30000.0
SV & CASTELLANA INVESTMENTS LLC,30000.0
MALCOLM T. WRIGHT INC,30000.0
Pro Quality Plumbing Inc.,30000.0
All Pro Plumbing Septic & Sewer Inc.,30000.0
MINER LTD,30000.0
FROST AIR CONDITIONING  INC. ,30000.0
Marble & Granite Flooring Group Inc.,30000.0
Freeland Construction Group Inc,30000.0
MATEU CONSTRUCTION LLC,30000.0
MANUEL JOYA ROOFING INC.,30000.0
Yesss Electric of Miami Corp,30000.0
JAMES MAGGI PLUBING LLC,30000.0
M.M AIR CONDITIONING INC.,30000.0
Reljic Contracting Inc,30000.0
MATTIS PLUMBING  INC,30000.0
E & SONS ELECTRICAL CONTRACTOR LLC,30000.0
Mount Dora Plumbing Inc,30000.0
FG CONSULTING  LLC,30000.0
COMPLETE  COOLING & HEATING SERVICES  INC,30000.0
KIS Constructions Services LLC,30000.0
Vision Pools of Miami Inc.,30000.0
DUOMA CONSTRUCTION LLC (DUOMA BUILD),30000.0
METAL MASTERS ENTERPRISES  INC.,30000.0
ALAMON INC  dbaTELMON,30000.0
LATROBE DEVELOPMENT  INC.,30000.0
FLORIDA GATOR ELECTRIC INC,30000.0
CASTANEDA ELECTRICAL SERVICES INC,30000.0
911 CONSTRUCTION LLC,30000.0
UNIVERSE MECHANICAL AND AIR CONDITIONING INC,29985.0
NF Service Group  INC.,29900.0
Sunkel Electric LLC,29900.0
GREEN SOURCE ELECTRICAL SERVICES  INC.,29820.0
AVALON CONSTRUCTION INC,29700.0
MG Plumbing & Sprinkler Service,29600.0
EMMTRACE  INC.,29536.0
T & E ROOFING INC,29500.0
S&R Engineering Group LLC DBA. Air Changes Mechanical,29500.0
AMERIS BEST HOME INC,29420.0
R & A unlimited Electrical Contractors Inc.,29250.0
ROCKBRAND CONSTRUCTION  LLC,29151.0
Superior Fence & Rail of Broward County ,29082.0
Brinco Electrical Contractor Inc.,29051.0
GIL HYATT INC DBA GIL HYATT CONSTRUCTION,29000.0
MPS of Miami Inc,29000.0
SANTYS AIR CONDITIONING & REFRIGERATION INC,29000.0
FLORIDA STORM CONSTRUCTION LLC,29000.0
RAINBOWAIR  INC,29000.0
Taurus Chutes Inc,29000.0
SPRINGER ROOFING LLC,29000.0
WEATHERTROL MAINTENANCE CORP,28985.0
D1A Flooring Inc.,28900.0
R&R ROOFING & BUILD   INC.,28900.0
Builtech Construction Corp,28875.0
CONDO ELECTRIC MOTOR REPAIR CORP,28860.0
ADVANCED PROTECTION SERVICES,28850.0
SMART POWER ELECTRIC LLC,28830.0
TRUST ELECTRIC CORP,28800.0
APEX CDU LLC,28750.0
RAMALEX ELECTRICAL CONTRACTOR  INC ,28600.0
CAPITOL BUILDERS LLC,28500.0
SMART LINE ELECTRIC CORP,28500.0
Astor Construction LLC,28500.0
THE FLORIDA HOME IMPROVEMENT USA CORP,28500.0
Cabrera Paving & Engineering Inc.,28500.0
ALL GREEN IRRIGATION SERVICES INC,28500.0
Cyclone Mechanical Inc,28500.0
AIR & HEAT UNLIMITED CORP   ,28500.0
HILL YORK SERVICE COMPANY  LLC,28500.0
RB AIR CONDITIONED INC,28500.0
TECHGROUPONE  INC ,28405.0
Prime Spot INC.,28400.0
PTM Electric Inc.,28400.0
ACME SPRINKLERS OF BROWARD INC,28390.0
RJ ENTERPRISES SERVICES AND REPAIRS,28364.0
LASSCO DEVELOPMENT INC D/B/A LASSCO RENOVATIONS,28321.0
Volta Electric LLC,28300.0
R M Contractors INC,28250.0
Premiere General Contractor Inc,28125.0
Paul Kawalek Roofing Co.,28100.0
LEADING EDGE CONTRACTOR SERVICES INC,28000.0
CONSTRUCTION VOSS  LLC,28000.0
Coral Reef Plumbing Inc,28000.0
THE AC GUYS CONTRACTORS CORP.,28000.0
CMBE DEVELOPERS LLC,28000.0
HERNANDEZ PLUMBING CO,28000.0
Platinum Flooring Design Inc,28000.0
AZQ Electronic Systems Inc.,28000.0
Goodnature Construction LLC,28000.0
QUINDEMIL AIR CONDITIONING ,28000.0
La Romana Stone Corp,28000.0
HOGAN CONSTRUCTION COMPANY INC,28000.0
DC FENCE SOLUTIONS CORP,27920.0
LAMOTHEC INVESTMENT & CONSTRUCTION LLC.,27910.0
Building Plans Inc.,27900.0
Benchmark Custom Builders II LLC,27900.0
HORIZON WINDOWS CORP,27845.0
STORM TIGHT WINDOWS DBA LEAF HOME ENHANCEMENTS LLC,27736.0
SUPERIOR LANDSCAPING & LAWN SERVICE INC.,27699.0
All County Toilets INC,27584.0
CEB CONSTRUCTION INC,27500.0
 Tycoon Flow Control Corp,27500.0
Gelid Air Inc,27500.0
INTEGRAL CONSTRUCTION GROUP  INC. ,27438.0
NEWMAN EQUIPMENT INC,27430.0
All Florida Kings Irrigation Systems Inc.,27400.0
MADI CONSTRUCTION INC,27353.0
AKTIV CONSTRUCTION GROUP,27293.0
DEPENDABLE SHUTTER SERVICE INC,27257.0
MIAMI BEACH RESTORATION   INC,27250.0
CONSERV BUILDING SERVICES  INC,27225.0
MASTER ART DECO,27200.0
Atlantic Construction US Inc.,27100.0
American Eagle Electric Corp.,27040.0
Orlando T Group Inc,27036.0
AZ Builds/SEK Development and Construction ,27000.0
Joe Sanford Plumbing LLC,27000.0
REY PLUMBING COTRACTOR   INC ,27000.0
SKY TEAM CONSTRUCTION,27000.0
RESHAPING DESIGNS & CONSTRUCTION LLC,27000.0
DYNAMIC CONSTRUCTION GROUP INC ,27000.0
Arias Contractors and Associates Corp. ,27000.0
ATEAM ENERGY SERVICES  INC. dba EVO AIR,27000.0
CARO ELECTRIC INC,27000.0
PROFESSIONAL MARBLE LLC,27000.0
DSC CONSTRUCTION INC,27000.0
UNITED STATES INFORMATION SYSTEMS  INC.,27000.0
Bayshore Construction Group LLC,27000.0
MC & C SERVICES LLC,27000.0
CONSOLIDATED PARKING EQUIPMENT,27000.0
HEAVENLY ENTERPRISES  LLC,26998.0
Perfect Choice Roofing,26990.0
DETALLES GARCIA CORP,26906.0
INFINITY BUILDERS,26728.0
SHAGO ELECTRIC INC,26650.0
RICKEN ENTERPRISES INC ,26648.0
AC PLUS AMERICA  LLC,26500.0
CUSTOM TOWER LLC,26500.0
Elcon Electric Inc.,26500.0
MPA BUILDING INCORPORATED,26450.0
SMART GLASS SOLUTION INC,26450.0
MIAMI DADE COUNTY WATER AND SEWER DEPT.,26400.0
AMVO Corporation,26300.0
JD Engineering & Construction Corp.,26250.0
TNA Electric LLC,26089.0
Jigal Construction Designs Inc,26000.0
CHAVARRY DESIGN & CONSTRUCTION CORP,26000.0
Eco 1 Plumbing LLC,26000.0
TRU SOLUTION ELECTRIC LLC,26000.0
elias plumbing services & repair corp,26000.0
Coral Way Plumbing Corp,26000.0
MB HOME IMPROVEMENTS INC,26000.0
BALDRICHE GENERAL CONTRACTORS CORP,26000.0
SBRPE CONTRACTORS INC,25920.0
CORAL ELECTRIC LLC,25900.0
HRA CONSTRUCTIONS  INC.,25600.0
SOLID BUILDING LLC,25500.0
DEDICATED COOLING LLC,25500.0
Canseco Electrical Contractors,25500.0
A 21ST CENTURY PLUMBING CO INC,25500.0
ARTISTIC CONCRETE SYSTEMS CORP,25500.0
K2 PLUMBING GROUP,25500.0
Doortech Sales & Services Inc.,25455.0
RECONSTRUCTION TEAM,25332.0
D&A ELECTRIC SERVICES CORP.,25315.0
MARNO AIR CONDITIONING SERVICE  INC.,25250.0
FLORIDA GENERAL & ROOFING CONTRACTORS  LLC,25200.0
PIH ELECTRIC OF SOUTHWEST FLORIDA  LLC,25101.0
WACHTER INC,25100.0
FP TILES PRO INC,25002.0
Wire Wizards Electrical Contractor Inc,25000.0
RAC Electric Inc.,25000.0
IMAIM CAPITAL LLC,25000.0
NEARBY PLUMBING CONTRACTOR INC,25000.0
Lineaire Design LLC,25000.0
S K Construction Company,25000.0
CREATIVE LIGHTING & POWER  LLC,25000.0
ALL GAS SERVICES  INC.,25000.0
SELTZER CONSULTING GROUP,25000.0
GENESIS ELECTRICAL CORP,25000.0
JD Doors Services Inc,25000.0
ELMER ELECTRIC LLC,25000.0
DJ Metzelar AC LLC,25000.0
IBANEZ PLUMBING,25000.0
VEATRIUM LLC,25000.0
SOUTH FLORIDA MECHANICAL SERVICES  LLC ,25000.0
Accurate Electrical Contractors Inc.,25000.0
ALUMINUM GLASS PRECISION LLC,25000.0
ColdStream dba/Salley Holding,25000.0
Accurate Fire Sprinklers Installations Inc.,25000.0
MIAMI FLOOR SOLUTIONS LLC,25000.0
Handcraft Construction Management Inc.,25000.0
Lee Squared  Inc.,25000.0
Benchmark Electric LLC,25000.0
ODRASIL INC,25000.0
INTEGRITY STRUCTURES & ROOFING LLC,25000.0
OCC MIAMI CORP/bdaMotion Builders,25000.0
Structure Tech Corporation,25000.0
ELECTROMECHANIC INDUSTRIES  INC/. dba VERMANA INC,25000.0
A Streamline Plumbing Inc.,25000.0
SUN STATE GENERAL CONTRACTORS  LLC,25000.0
1 OAK HOME IMPROVEMENT INC.,25000.0
RUIZ TRANS DEVELOPMENT CORP,25000.0
BAY CONSTRUCTION AND DESIGN LLC,25000.0
RESOF LLC,25000.0
 PLUMBERS ENTERPRISE CORPORATION,25000.0
Orso Inc.,25000.0
PDMG INC,25000.0
P & J CONSTRUCTION MANAGEMENT CORP.,25000.0
BUILDAZO INC.,25000.0
