CompanyName,TotalCost
DANTINS SERVICES INC dba Cooling Depot INC. dba AC Unit 4 Less,51500.0
BELKAY CONSTRUCTION  LLC ,51500.0
AJJ Glass Work INC.,51452.0
LUMAX MIAMI CORP,51416.0
Blancos Tile Creations Inc,51350.0
SOUTH ROOFING & WATERPROOFING CORP.,51300.0
O & Y OPTIMAL CONSTRUCTION  CORP,51250.0
Wilcon Co,51220.0
DML Construction Group,51188.0
ACP CONSTRUCTION JESUS,51000.0
TEMPTATION POOLS INC,51000.0
DIAMOND SUNRISE LLC ,51000.0
PRECISE AIR CONDITIONING CORP,51000.0
FERGUSON CABLING CORPORATION,50880.0
SAMCON SERVICES LLC,50851.0
POOLS BY DESIGN BUILD & CONSTRUCT  INC,50810.0
BUADE CONSTRUCTION,50718.0
TUFF SHED INC ,50638.0
RENLISKRIS CORP,50624.0
INTELLITECH SYSTEMS INC,50501.0
Protective Systems Holdings  LLC,50426.0
COAST HOME BUILDERS  INC,50425.0
UNLIMITED POOLS AND WATER FEATURES INC,50300.0
Casablanca Development Company Inc.,50250.0
E & B Glass Services INC,50250.0
Frecom Inc,50200.0
Jafe Contracting Co DBA Modern Electric,50189.2
LEVY CONTRACTORS CORP,50100.0
BP CONSTRUCTION OF FLORIDA  INC,50070.0
EASTERN CUSTOM CONSTRUCTION INC,50000.0
EDWARD M WELLER CONSTRUCTION COMPANY,50000.0
Tamiami Plumbing of South Florida Inc,50000.0
MARKAY RENOVATIONS INC,50000.0
ABODE CONSTRUCTION & DEVELOPMENT INC ,50000.0
Lake Placid Land Development  Inc.,50000.0
EG2 HOMES ,50000.0
TAI GROUP IMPACT WINDOWS LLC,50000.0
JP DEVELOPMENT SERVICES INC,50000.0
JEMS ELECTRIC  CORP.,50000.0
PONCE PLUMBING INC,50000.0
ALTMAN AIR INC,50000.0
DELANTERO DESIGN CONSTRUCTION LLC,50000.0
Miami Realty Team Construction LLC,50000.0
A Streamline Plumbing Inc.,50000.0
Design Floor & Home LLC,50000.0
IES COMMUNICATIONS  LLC,50000.0
L.M. WILSON PLUMBING  INC. ,50000.0
BIG O ROOFING AND CONSTRUCTION LLC,50000.0
COMFORT AIR CONDITIONING INC,50000.0
SBA NETWORK SERVICES  LLC,50000.0
VIP POOL SERVICES CORP,50000.0
Tesca Construction Corp,50000.0
AMERICAN TECHNOSYSTEMS AIR CONDITIONING CO.  INC.,50000.0
STG CONSTRUCTION CORP,50000.0
LIMA ELECTRIC LLC,50000.0
DIAMOND MECHANICAL CORPORATION,50000.0
WILLIAM KREYSLER & ASSOCIATE INC,50000.0
PANORAMA TECHNOLOGIES LLC,50000.0
PRESTIGE GROUP,50000.0
whmccomb inc,50000.0
Morales Management & Construction Corp,50000.0
GEORDIS CONSTRUCTION CORPORATION,50000.0
LRG CONSTRUCTION GROUP INC,50000.0
TERRA ENGINEERING CONSULTING LLC,50000.0
All Dade Roofing,49950.0
Yeshua DD & C Inc,49938.0
J & V RESIDENTAL SERVICES INC,49931.0
U NAME IT COMPLETE SOLUTIONS ,49887.0
Excell Electric Systems LLC,49800.0
PRESTRESS CONCRETE INC,49800.0
J & A Air Conditioning Corp.,49750.0
DO NOT USE WRONG EIN# Duplicate company,49546.0
BRICOM ELECTRIC & COMMUNICATION,49500.0
POWERPLUS ELECTRICAL CONTRACTOR  INC ,49500.0
Atlantic Construction US Inc.,49500.0
A1 FLORIDA ELECTRIC CONTRACTOR CORP,49500.0
SR TECH & SERVICES CORP,49500.0
INFINIMAGE CONSTRUCTION INC. ,49500.0
A & G ELECTRICAL SERVICES,49460.0
KAT ELECTRONICS CORP,49377.0
South Florida Fabrication and Fencing Inc,49295.0
US SOUTH UNDERGROUND UTILITY & PAVING  INC,49269.0
SOUTHEAST SURFACING & RECREATION LLC,49212.0
VISTAR CONSTRUCTION &  DEVELOPMENT  LLC,49199.0
STRANGE & STRANGE CONSTRUCTION INC,49124.0
Delta Electrical Service LLC,49100.0
CUSTOM WATERSHAPES INC,49000.0
CENNOX INC,49000.0
US CONSTRUCTION SOUTH LLC,49000.0
Air Temp Service Inc.,49000.0
CUSTOM GAS INC,49000.0
MIDTOWN CONSTRUCTION GROUP CORP ,49000.0
Boundless Builders LLC,49000.0
L&A Consulting Professional Services  LLC,49000.0
L & J Electrical Contracting LLC,49000.0
MILUSKA PROPERTIES LLC,48978.0
NASI QUALITY WORK CORP,48925.0
TRINITY FLOORING LIZA INC,48908.0
MGP CARPENTRY SERVICES INC,48900.0
MONIERS ELECTRIC CORP.,48900.0
UNIQUE BATH DESIGN LLC,48900.0
James E Reynolds Inc,48800.0
SOS AIR CONDITIONING DBA/GVAE SERVICE COMPANY LLC,48775.0
LAHOUD & HARDAN ENTERPRISES INC.,48758.0
PRECISION PORTABLES LLC/dba COASTAL WASTE  & RECYCLING  INC,48750.0
FLORIAN IRON DESIGNS CORP,48650.0
SHABOONS AIR & REFRIGERATION INC,48600.0
Broadband Technical Resources Inc.,48579.0
PINE ROOFING SERVICES  INC,48544.0
MOORE CONSTRUCTION,48500.0
D CONSTRUCTION GROUP INC,48500.0
MARITECH SYSTEMS INC,48400.0
Pollux Air Conditioning Services INC,48350.0
ASSURANCE SERVICES INC,48283.0
PACIFIC GLASS CORP.,48251.0
FREEZE AMERICA INC,48120.0
LACO AIR CONDITIONING INC,48000.0
RT Plumbing Inc.,48000.0
ARKO CONSTRUCTION LLC,48000.0
M. Pierce Inc.,48000.0
ALL ELECTRIC FLORIDA dba P & R PROPERTY MAINTENANCE AND SERVICES INC ,48000.0
PHOENIX COOLING SYSTEMS CORP.,48000.0
Elite Waterworks & Flooring Inc.,48000.0
JVM PAINTING INC,48000.0
PSC BUILDING GROUP INC DBA PRECISION STONE,48000.0
Custom Concepts Miami Inc,48000.0
TODAY AIR CONDITIONING & APPLIANCE LLC,48000.0
Viga Carpentry Inc,48000.0
Perfect Pavers of South Florida LLC,47995.0
ALL STAR ELECTRIC INC,47912.8
CAPITAL SYSTEM LLC ,47850.0
TIMBERWIND CONSTRUCTION LLC,47813.0
M5 IMPACT WINDOWS AND DOORS  CORP.,47800.0
powertech fire and security inc,47775.0
E & R Electric Inc,47742.0
Complete Aluminum General Contracting,47546.0
SHORES DEVELOPMENT INC,47500.0
ATC i Communications  Inc.,47500.0
THE RELIANCE QUALITY dba RECON DEVELOPMENT,47500.0
MIAMI ELECTRIC COMPANY LLC,47380.0
AIRTIGHT HURRICANE SHUTTERS & WINDOWS  INC,47324.0
JP General Group Corp,47254.0
PRECISION ART CORP. ,47251.0
RAPID RECONSTRUCTION TEAM  LLC,47203.0
MIAMI POOL AND PATIO INC. ,47070.0
IMPRESS CONSTRUCTION CORP,47000.0
IKER CONSTRUCTION CORP,47000.0
Torres Construction Group INC.,47000.0
ASCENT CONSTRUCTION LLC,47000.0
SANTYS AIR CONDITIONING & REFRIGERATION INC,47000.0
PRIME MECHANICAL SERVICES LLC,46940.0
UNIVERSAL SERVICES GROUP LIMITED CORP,46925.0
INFINITE CONSULTING CO,46919.0
NOVO TRENZ LLC,46900.0
Dynamic Heating & Cooling  Inc.,46895.0
Luxury Flooring Center,46880.0
ASB CIVIL ENGINEERING SERVICES LLC,46750.0
CITY FIRE ALARM SYSTEMS LLC,46700.0
Hurricane Design & Construction Services Inc.,46700.0
CAMACHO MECHANICAL CONTRACTOR LLC,46600.0
Y&G PLUMBING CONTRACTORS CORP.,46600.0
KENDALL APPLIANCES INC,46500.0
Frosty Frog a/c and Refrigeration inc.,46500.0
JIM KLECKER GENERAL CONTRACTOR LLC,46400.0
TOWER ELECTRIC CONTRACTORS  INC.,46312.8
AP Power Electric Corp.,46275.0
Detail Construction 4 You Corp,46250.0
FREE FLOW CONSTRUCTION INC,46043.2
FAST FLOW PLUMBING  LLC,46000.0
Veracastell Services Corp,46000.0
Southern Mechanical Contractors LLC,46000.0
HAYDEN PROFESSIONAL SERVICES INC,46000.0
THE ART OF DESIGN,46000.0
D & P Contractors LLC,46000.0
THUNDERDAVE ELECTRIC INC,46000.0
AT YOUR SERVICE GARAGE DOORS LLC,45986.0
Curtis Smith Construction LLC,45925.0
A & J General Contractors Corp,45900.0
IOTY  INC.,45884.0
FLOWTRON ELECTRIC,45840.0
SEMPRE CONSTRUCTION  LLC,45800.0
REINIER ACEVEDO PA DBA Design Builders Roofing,45763.0
PADRON ELECTRICAL CONTRACTOR INC,45700.0
Windows & More Solutions,45637.0
ALL AMERICAN CONSTRUCTION SERVICES,45564.0
LANDSCAPING ASSOCIATES INC,45506.0
Optimus Development Contractors LLC,45500.0
ODETTE ELECTRIC COMPANY INC.,45500.0
MANPOWER IRRIGATION AND SERVICES INC,45335.0
JMK BROWARD CONTRACTOR CORP,45251.0
CONCRETE SERVICES PUMP & FINISH INC,45250.0
DONE WRIGHT AC AND ELECTRIC SERVICE INC,45120.0
J & J Cardona Construction Inc.,45100.0
FL ELECTRICAL CORP,45100.0
BALCONY DOORS AND WINDOWS INC,45100.0
L.R.E. GROUND SERVICES INC,45095.0
LOTTA COOLING & PLUMBING ,45000.0
ELECTRIC MANAGEMENT CONSULTANT  INC.,45000.0
KEEP INVESTING LLC,45000.0
AquaPro Plumbing Contactor Inc,45000.0
SB ENGINEERING INC,45000.0
Mokher Plumbing Co,45000.0
SOUTH FLORIDA PLUMBING CONTRACTORS LLC,45000.0
UNITED BREEZE GROUP LLC,45000.0
MICHELLO  INC. ,45000.0
AAA PRO PLUMBING LLC,45000.0
Projection One Inc,45000.0
Golden Enterprises LLC,45000.0
SNELL AIR CONDITIONING  INC,45000.0
Design Plumbing Solution LLC,45000.0
STONE CONCEPT MIAMI INC,45000.0
Renco Plumbing INC,45000.0
GLASS ENGINEERING AND INSTALLATION  INC,45000.0
Cold and Ready Corp,44985.0
Miles by Tiles Corp,44780.0
NAVACO INC,44750.0
YREL SERVICES & INVESTMENTS CO,44682.0
DIVERSIFIED ENERGY INC.,44575.0
FLORIDA GC CORP,44500.0
ULTRA FENCE INC,44420.0
ELITE RESTORATION CORP,44375.0
HMX General Contractors Inc.,44300.0
Sunny Day Electrical Contractors LLC,44298.0
Hitching Post Distributing Inc,44292.0
DNS AIR INC,44285.0
Air Duct Tech Corp.,44250.0
MIAMI DRYWALL & STUCCO  INC,44013.22
GABLES ROOFING CORP,44000.0
SAR Design Corp,44000.0
ALLSTATE ROOFING SERVICES INC,44000.0
Pros Plumbing Services Corp. ,44000.0
PARABIT SYSTEMS INC.,44000.0
MASTER PLUMBING SERVICES OF SOUTH FLORIDA  CORP.,44000.0
SUMMER BREEZE AIR CONDITIONING CORP,44000.0
HRT CONSTRUCTION GROUP   LLC,44000.0
CDG MECHANICAL CORP ,43985.0
VERES ELECTRIC INC.,43900.0
DEMPSEY ROOFING COMPANY INC,43900.0
LEON AMERICA CONSTRUCTION LLC,43895.0
Builtech Construction Corp,43830.0
TATRO CONSTRUCTION CO LLC,43750.0
Gaia Construction Inc,43750.0
HURRICANE GARAGE DOORS INC,43745.0
Master Construction Management LLC,43670.0
Sals Home Inspections Inc dba R & S General Contractors INC,43601.0
Coral Way Plumbing Corp,43600.0
PRO AUDIO VISUAL INTEGRATION LLC,43500.0
MB ELECTRIC SERVICE CORP,43500.0
ATEXI SERVICE CORP,43500.0
N SQUARE  INC.,43482.0
JGM2 LLC ,43475.0
Tankless Wizard Inc.,43300.0
ABSOLUTE AC & DUCT REPAIR INC,43250.0
Atlantis Services LLC,43155.0
GELCO ELECTRIC LLC,43150.0
REISS CONSTRUCTION GROUP  INC.,43125.0
WIT Electric LLC,43100.0
PRECAST WALL SYSTEMS INC,43025.0
Vanguard Construction Group LLC,43000.0
MODERNA DEVELOPMENT LLC,43000.0
Florida Engineering and Development Corp.,43000.0
EMC Systems Inc. ,42900.0
G&R ROOFING LLC,42900.0
IC BUILDER  CO,42750.0
Xelor Air and Heat Corporation,42750.0
CELEIRO ELECTRICAL CONTRACTING LLC,42600.0
JIS Construction Management Inc,42525.0
Melo Construction General Contractor LLC ,42500.0
GEPAT CONSTRUCTION AND ENGINEERING CORP. ,42500.0
MPA BUILDING INCORPORATED,42450.0
United Iron Work Inc.,42414.0
THE NOBUS GROUP II INC,42400.0
AKTIV CONSTRUCTION GROUP,42293.0
EVINS CONSTRUCTION LLC,42250.0
SCIONTI CONSTRUCTION GROUP LLC,42172.0
Master Electrical Contracting Inc.,42160.0
**EIN # INACTIVE**,42160.0
MAM A/C AND REFRIGERATION CO,42000.0
WINDMILL SPRINKLER CO INC,42000.0
AB CONCEPT LLC,42000.0
DONOVAN PLUMBING SERVICE  INC.,42000.0
S.E.A DESIGN  INC,42000.0
J NEWTON ENTERPRISES INC,41975.0
SOLER & SON ROOFING INC,41900.0
ORACLE ELECTRICAL SERVICE,41877.0
JENNI POOL SERVICE & MAINTENANCE  INC. ,41700.0
B&G FIRE SPRINKLERS  INC,41700.0
C & A ELECTRIC CONTRACTOR CORP,41650.0
N & N ELECTRICAL CONTRACTOR LLC,41620.0
EUROSTYLE CONSTRUCTION INC/NJ SHUTTERS INC,41606.0
DOUG HEDDEN ELECTRIC  INC. ,41550.0
FALCON GAS PROFESSIONAL  INC,41500.0
GG Renovation,41500.0
MASTER CRAFTMAN POOLS INC,41500.0
Marble Design Collection Inc.,41500.0
JM Cooling Corp,41500.0
NATIONS CONSTRUCTION INC.,41500.0
WPH Construction Company,41380.0
A & M INTERIORS & SERVICES  CORP ,41300.0
BRANDCON LLC,41280.0
Vaughn Building Services Inc,41064.0
EZ CONSTRUCTION AND DEMOLITION INC,41000.0
J.J. Morley Enterprises  Inc,41000.0
Delabat Air Conditioning Service Corp,41000.0
CONKRETA BUILDERS ELECTRIC LLC/dba Generator Supercenter of Broward,41000.0
CENTURY BUILDERS INC,40950.0
JB Electrical LLC,40900.0
FRIENDLY ROOFING AND A/C INC,40785.0
Kellys AC & Appliance Services  INC. ,40775.0
STERLING CONSTRUCTION INC. ,40700.0
Innovations Construction  INC (DBA K&A Painting),40641.0
AB & Y Contractors  LLC,40625.0
DR ROOTER LLC,40400.0
MASTER ROAD FINISHERS CORP ,40398.0
Doral Hardwood Floor USA Corp.,40339.54
Always Winter Air Conditioning and Refrigeration LLC,40300.0
CMG Caulking And Waterproofing LLC,40257.0
CUSTOM CRAFT CONTRACTORS INC,40200.0
SCS OF SOUTH FLORIDA LLC,40128.0
TRICITY ELECTRICAL CONTRACTORS INC/dba SOUTH ATLANTIC TRICITY,40100.0
evid consulting llc ,40048.0
Reliable Shutters & Screens LLC,40001.0
DEEP BLUE AIR AND WATER  INC.,40000.0
DIXIE PLUMBING INC,40000.0
4TH GENERATION ROOFING & SHEET METAL LLC,40000.0
CALZON CONSTRUCTION INC,40000.0
BUILDING SQUAD INC ,40000.0
SECURE GAS SERVICES  INC,40000.0
STUNNING BACKYARDS BY FAST BAND LLC,40000.0
PRIMARY AIR CONDITIONING INC,40000.0
VMS CONSTRUCTION INC,40000.0
PVC PLUMBING CORP,40000.0
LDG ELECTRIC INC,40000.0
LATITUDE WINDOWS INC,40000.0
SUPREME ALUMINUM FLORIDA LLC,40000.0
GRACE PLUMBING & AC SERVICES  INC,40000.0
MAGANZA ENTERPRISES  INC.,40000.0
LAREDO PLUMBING INC,40000.0
TOWER BUILDERS  INC. ,40000.0
R2 Builders Inc ,40000.0
LTB ELECTRICAL SERVICES  INC,40000.0
AL HILL ENTERPRISE CORPORATION,40000.0
MAC BUILDERS USA LLC,40000.0
E & P AIR CONDITIONING SERVIVES INC,40000.0
OASIS POOL & SPA CONSTRUCTION INC,40000.0
ASTRAL CONSTRUCTION LLC,40000.0
NATURAL WOOD FLOORS INC. DBA NATURAL WOOD FLOOR STUDIO,40000.0
SOUTHERN CERTIFIED INC,40000.0
DO NOT USE  CONVERGINT TECHNOLOGIES LLC # 407,40000.0
Ice Age Heating and Cooling Inc.,40000.0
1st CHOICE PLUMBING AND RENOVATION,40000.0
Aguilar Sr Corp,40000.0
ATLAS PLUMBING OF HOLLYWOOD,40000.0
Air American Service of Lake Park Inc,40000.0
GREENHAUS DEVELOPMENT INC,40000.0
RCE GROUP,40000.0
ROOF FOR LIFE OF FLORIDA INC,40000.0
JAMPRO DEMOLITION INC,40000.0
Nicnar Construction LLC,40000.0
AIR DYNAMICS OF SOUTH FLORIDA LLC,40000.0
MAPP LLC,40000.0
A All Major Brands Corp,40000.0
Maury Engineering & Construction Group  INC.,40000.0
INTEX BUILDERS LLC,40000.0
DILIGENT PLUMBING LLC,40000.0
US AIR HEATING AND AIR CONDITIONING SERVICES P L.LC,39985.0
AWNING & SIGN CONTRACTORS,39958.0
AMAZING WINART  CORP,39880.0
ICORE CONSTRUCTION LLC,39801.0
VALDIVIA WELDING SERVICES LLC,39773.0
AVL Channel  Inc,39737.0
V ORNAMENTAL  LLC,39735.0
MANDIANEZ DESIGN AND DEVELOPMENT LLC,39500.0
Oj & M Investments Corp,39500.0
LACHIS CONSTRUCTION COMPANY,39485.0
ALL STAR REMODELING AND CONSTRUCTION INC,39468.0
THE CARPET BOUTIQUE II  INC.,39455.0
DADE CONTRACTING  INC,39400.0
TELECOM PLUS INC,39400.0
AUDIO SYSTEMS CONSULTING  INC. ,39300.0
TOWER MARBLE INC,39300.0
ALARM SERVICE & FIRE  INC,39290.0
SOUTHERN AIR MECHANICAL SERVICES LLC DBA SAMS,39200.0
STRONG DEVELOPMENT AND CONSTRUCTION COMPANY,39000.0
NATIONAL NNL GROUP INC/dba CBS CABINET COMPANY,39000.0
RUBEN DEL CRISTO SOLE MBR/ ANRU LLC,39000.0
NIS LANDSCAPE AND IRRIGATION INC.,38935.0
DARV CONSTRUCTION CORP,38913.0
Arctic Fox Cooling Services Inc.,38895.0
ELECTRICAL CONTRACTING SERVICE  INC,38865.0
GOLD CONSTRUCTION GROUP  LLC,38800.0
WOOD FLOOR SPECIALIST CORP,38784.0
A Tech Services Inc.,38775.0
Amelio Fence Corporation,38750.0
GREEN SOURCE ELECTRICAL SERVICES  INC.,38695.0
CONNEX CONCEPTS INTERNATIONAL  INC ,38662.0
MILLO ELECTRICAL CONTRACTCTORS INC,38600.0
ACONCAGUA ARCHITECTURAL PRODUCTS,38600.0
LATROBE DEVELOPMENT  INC.,38550.0
Impact Construction Company,38500.0
Foundation Professionals of Florida,38500.0
FLORIDA ROOFTECH CORP ROOFING DONE RIGHT GUARANTEED,38500.0
HERCA GROUP LLC,38500.0
CHRISTIANS PLUMBING INC,38500.0
Amerigas Propane LP,38450.0
PLATINUM STRUCTURAL RESTORATION,38400.0
TERRA GROUP INTERNATIONAL INC.,38346.0
High End Audio Visual Inc,38339.0
ABBA Fences Corp.,38250.0
SERVICE STATIONS MAINTENANCE  INC.,38250.0
Artec Designs Corp,38204.0
EVERGLADES GENERAL CONTRACTING SERVICES INC,38200.0
SEWER SAVERS INC.,38200.0
Jallys Electric Service Inc.,38125.0
JAC ROOFING INC,38100.0
PERFECT COOLING INC.,38000.0
MILLS AIR INC,38000.0
Genesis Automation Inc.,38000.0
SURFACES BY RAYMOND J INC,38000.0
ON DEMAND PLUMBING AND SEPTIC CORP,38000.0
POOLS BY BOTEROS LLC,38000.0
MY IT BRAIN,38000.0
R&R Land Development  Inc.,38000.0
ALL ELECTRIC INC,37910.0
SURTREAT CONCRETE RESTORATION,37897.0
`Ulisse Construction LLC,37800.0
PERPETUAL ADVANCEMENT ENTERPRISE INC,37769.0
SAL CONTRACTOR LLC,37700.0
HABIQO FLOORING CORP,37621.0
York Security Solutions  LLC,37572.0
BALDRICHE GENERAL CONTRACTORS CORP,37500.0
Vision Pools of Miami Inc.,37500.0
WEGLOBAL ELECTRIC LLC,37500.0
Gulfstream Contractors of South Florida,37500.0
ABBA ELECTRIC CONSTRUCTION CORP.,37470.0
DOORS AND PLUS INSTALLATION,37317.0
CAMPAC CONSTRUCTION INC,37214.490000000005
Unlimited Construction Group  Inc.,37100.0
LAMOTHEC INVESTMENT & CONSTRUCTION LLC.,37060.0
ALL AMERICAN RESTAURANT SERVICES INC,37000.0
Blue Streak LLC dba Blue Streak Telecommunications LLC,37000.0
ECO MECHANICAL CONTRACTOR INC.,37000.0
AUTHENTIC METAL LLC,37000.0
VAN LINDA IRONS WORKS  INC,37000.0
Hard J. Construction Corp,37000.0
Fifty Stars Flooring Inc.,36990.0
AES PORTABLE SANITATION INC,36830.0
Challenge Air Mechanical Inc,36800.0
POWERMAKERS ELECTRIC CORP,36800.0
Artistic Concrete Group Inc.,36773.0
do not use this company is a duplicate Goro Contruction Inc,36750.0
SERRANO CONSTRUCTION & PAVING CORP,36701.0
Espinosa Powder Coating and Decorative Fencing LLC,36700.0
HOME VALUE OF FL LLC,36670.0
SK11 GROUP INC,36601.0
AGC QUALITY CONSTRUCTION CO,36600.0
HAWTHORNE ELECTRICAL SOLUTIONS INC ,36525.0
DYNAMIC BUILDERS CORP,36500.0
CLEAN AND CLEAR CLEANING SERVICES CORP,36500.0
Camo Construction LLC,36450.0
USA PAINTING FLOORING & CLEANING CORP,36420.0
V R I C CORPORATION  ,36420.0
Pac Systems Inc,36409.0
PAMSCO INC.,36391.0
Construction Depot Inc. ,36300.0
Orlando T Group Inc,36167.0
G10 Restoration LLC dba Servpro of North Miami ,36126.0
Aleman Windows & Shutters Inc,36048.0
Dosoles Electric Corp,36000.0
TRIDENT POOL DESIGNS LLC,36000.0
Aquavista Pool Corp,36000.0
DVG PROPERTY MANAGEMENT INC ,36000.0
ZQUEST RESTORATION INC,36000.0
ARDICON GROUP  LLC,36000.0
ALL GREEN IRRIGATION SERVICES INC,36000.0
COPPER STONE CONSTRUCTION & DESIGNING CORP,36000.0
GENERAL CONTRACTOR CORP,36000.0
FINE FINISHED DOORS INC,35955.0
DIAMOND CONTRACTORS GROUP INC,35800.0
RGF Fire Protection Inc,35800.0
A & V Pool Service INC.,35800.0
COLLAGE CO,35575.0
AFA PROTECTIVE SYSTEMS  INC,35513.0
X MIAMI CONSTRUCTION LLC,35500.0
SUNBELT ELECTRICAL LLC,35500.0
Green Home Construction Group,35500.0
Medle International Corporation dba MIC ENGINEERING SERVICES,35450.0
Miramar Construction Corporation,35400.0
EDDY FS ELECTRICAL SERVICES  LLC,35400.0
BLUEHILL ELECTRIC COMPANY INC,35350.0
N.E.W. CARPET INC. dba NEW flooring,35280.0
MORES CONSTRUCTION GROUP LLC,35251.0
LB CONSTRUCTION OF SOUTH FLORIDA INC,35248.0
INTRANET SOLUTIONS CORP,35230.0
No Drip Plumbing Inc.,35100.0
CHRIS PLUMBING & BACKFLOW  LLC,35100.0
Arch Deco Design & Construction Inc,35001.0
Lorente Plumbing Services Inc,35000.0
Brego Construction Corp,35000.0
SENSOR PURPOSE ELECTRIC LLC ,35000.0
AIR PERFORMANCES ASF INC ,35000.0
NEXT LEVEL AIR CONDITIONING LLC,35000.0
COMFORT S.O.S CORPORATION ,35000.0
BLUE WATER PLUMBING CO.,35000.0
AMERICAN HOME BUILDERS OF SOUTH FLORIDA  INC. ,35000.0
HVAC ENERGY SOLUTIONS,35000.0
ROY ELECTRIC OF BROWARD  LLC,35000.0
Advantage Gas Services Inc,35000.0
COOLING CONTROLS INC,35000.0
INK BUILDERS CORP,35000.0
S & K AIR SERVICES  INC,35000.0
Promaster Plumbing & Backflow Inc,35000.0
LIN R ROGERS ELECTRICAL CONTRACTORS INC,35000.0
AZULEJO  INC. ,35000.0
VOLCAN CONSTRUCTION LLC,35000.0
Yesss Electric of Miami Corp,35000.0
E & D ROOFING,35000.0
Elite Custom Design and Construction,35000.0
GRISTAN ELECTRIC LLC,35000.0
Dreamworks Construction Group INC,35000.0
Amaran Group LLC,35000.0
Pro Plumbers Inc.,35000.0
FrontLine Electric  LLC,35000.0
CASA DRYWALL  INC DBA CASA D GENERAL CONTRACTOR,35000.0
NUMBER ONE POOLS AND PATIO CORP ,35000.0
NU FINISHES PAINTING  INC.,35000.0
HDZ BUILDERS INC.,35000.0
IMA Projects & Installation LLC,35000.0
ESPLENDOR  LLC,34938.0
HOREB CONSTRUCTION CORP.,34800.0
AIG Homes Inc. DBA 21 Contruction Group,34800.0
Red Power Electric Inc,34760.0
Iceberg G&M Air Conditioning & Refrigeration,34725.0
Elcon Electric Inc.,34700.0
FRITEAU JOSEPH CARPENTRY INC,34625.0
PHI CONSTRUCTION INC,34580.0
FANE CONSTRUCTION  CORP,34500.0
jm flooring & painting llc,34500.0
Masimo Construction Inc,34500.0
ALIREI INC,34500.0
Magnus R & S Air Conditioning LLC,34500.0
VP Contracting Services  Inc,34416.0
OG LIVING,34366.0
JBN CONSTRUCTION INC,34320.0
POLARIS ELECTRIC  INC,34225.0
CADIMA ELECTRIC INC,34200.0
J.A.G. ELECTRICAL ENTERPRISES  INC. ,34175.0
LUIS DUQUE CORP,34000.0
DIGITAL DOUTH COMMUNICATIONS  INC,34000.0
Carrandi Electric Services Inc.,34000.0
ROLO FLOORING INC,34000.0
BOCCETTO  LLC,34000.0
WEST LIGHTING ELECTRIC,34000.0
Iron Metal Inc,34000.0
CENTRAL CONSTRUCTION GROUP  LLC,34000.0
SECURITY LINE OF MIAMI  INC. ,34000.0
PWR LLC,34000.0
PEAKCM  LLC,33985.0
BLUE HORIZON WINDOWS & DOORS ,33946.0
JAM ELECTRIC SERVICE INC,33838.0
Vico Contractors Inc.,33800.0
Aquanet LLC,33799.0
NEED PERMITS INC,33760.0
ALL YEAR COOLING AND HEATING,33750.0
byrne builders llc,33700.0
FG CONSTRUCTION  LLC ,33621.0
JMS IMPACT LLC,33562.0
Pro Air Solutiona of Florida Corp,33500.0
REYES FC SERVICES CORP,33500.0
DJ Metzelar AC LLC,33500.0
Accurate Electrical Contractors Inc.,33500.0
Residential Pools Inc,33500.0
DURACON US  LLC,33500.0
A & J CONSTRUCTION SERVICES INC,33500.0
JVV ROOFING LLC,33500.0
FELIPEZ ELECTRIC LLC,33450.0
NF Service Group  INC.,33400.0
Greentech Group Solutions LLC,33400.0
General Construction & Engineering NOT CORRECT,33300.0
ADVANCED PROTECTION SERVICES,33250.0
DELTA POLARIS  INC,33250.0
All American Doors Inc.,33215.0
TRUE LINE CONTRACTING & REMODELING SERVICES INC,33200.0
BARRETT ELECTRIC INC,33125.0
G & R Air Conditioning LLC,33095.0
ADVANCED SERVICES CONSTRUCTION GROUP INC,33050.0
JR POOL PROS INC,33000.0
EXCELLENT AIR SOLUTIONS LLC,33000.0
PROLINE FIRE PROTECTION  INC,33000.0
PRESTIGE ROOFING INC,33000.0
Audio One sound and video inc,33000.0
Arias Contractors and Associates Corp. ,33000.0
SEMSA CORP,32988.0
DETALLES GARCIA CORP,32906.0
JML Irrigation & Landscaping Inc.,32850.0
INFINITY BUILDERS,32836.0
ALT Electrical Contractors  Inc.,32800.0
Air Polar Installations Inc,32775.0
YSSA Construction Management  Inc.,32750.0
Westrock Industries INC,32725.0
Security Tech Group ,32700.0
PEGASUS CERTIFIED GENERAL CONTRACTORS CORP,32500.0
B & P Tile and Marble Corp,32500.0
Communication Fire & Security,32500.0
L & R Plumbing Corporation,32500.0
CAPITOL RENTAL BUILDING EQUIPMENT INC ,32500.0
Chill Zone Air Conditioning Corporation ,32500.0
PHOENIX ROOFING & CONSTRUCTION,32417.0
USV FIRE PROTECTON LLC,32400.0
CODE 1 ELECTRIC LLC,32200.0
DEPOT ELECTRIC CORP,32200.0
EASY INSTALL PAINTING & FLOORS LLC ,32200.0
CAC GROUP INVESTMENTS LLC,32191.0
ROCKBRAND CONSTRUCTION  LLC,32151.0
ELECTRIC SOLUTIONS SERVICES CORP,32050.0
J&L ADVANCED PLUMBING INC,32000.0
AROD Power Electric LLC,32000.0
Oscars and Paul Plumbing & Mechanical Inc,32000.0
CLA CONSTRUCTION & CONSULTING  INC. ,32000.0
All Pro Plumbing Septic & Sewer Inc.,32000.0
