,name,title,ID,permit_num,permit_type,review_type,app_start_date,issue_date,processing_time,street_num,street_dir,street_name,street_suffix,work_desc,building_fee_paid,zoning_fee_paid,other_fee_paid,subtotal_paid,building_fee_unpaid,zoning_fee_unpaid,other_fee_unpaid,subtotal_unpaid,building_fee_waived,zoning_fee_waived,other_fee_waived,total_fee,reported_cost,ward,full_address,app_year_start
347,DEWALT MARK D,ARCHITECT,0.0,100807814,PERMIT - NEW CONSTRUCTION,TRADITIONAL DEVELOPER SERVICES,2019-03-06,03/08/2019,2.0,11555,S,STONY ISLAND,AVE,"GREEN PERMIT PROCESS: NEW CONSTRUCTION OF A CHICAGO PARK DISTRICT BUILDING - ERECT 1-STORY, 9,200 SQ.FT. FIELDHOUSE BUILDING, ACTIVITY AREAS AND OTHER SITE IMPROVEMENTS AS PER PLANS. GREEN ROOF INSTALLATION NOT PART OF THIS SCOPE. *CERTIFIED PLAN CORRECTIONS* GPP-BENEFIT TIER 2.",0.0,225.0,0.0,225.0,0.0,0.0,0.0,0.0,4808.0,0.0,0.0,5033.0,4270000.0,10.0,11555 S STONY ISLAND AVE,2019.0
348,RINGHAM BRYAN,ARCHITECT,55400.45,100911885,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2021-04-14,06/02/2022,414.0,1032,W,43RD,ST,DIRECT DEVELOPER SERVICES 2019 CBC: NEW CONSTRUCTION OF A FULLY SPRINKLERED SINGLE STORY WAREHOUSE BUILDING ON AGGREGATE PIERS AND SHALLOW FOOTINGS. CONSTRUCTION TYPE: IIB.                        OCCUPANCY CLASSIFICATION: S-1. CONSULTANT REVIEWER: V3 COMPANIES,55400.45,3803.0,0.0,59203.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59203.45,10300104.0,11.0,1032 W 43RD ST,2021.0
349,HOVEY DAVID C,ARCHITECT,121346.91,100895324,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2020-10-29,12/16/2020,48.0,3478,N,BROADWAY,,NEW 7-STORY + MIXED USE RESIDENTIAL BLDG WITH INTERIOR ATRIUM. GROUND FLR INCLUDES COMMERCIAL AND AMENITY SPACE AND ENCLOSED GARAGE. FLRS 2-7 INCLUDE 198 D.U's AND AMENITY SPACES WITHIN THE ATRIUM. ROOF LVL INCLUDES AN ENCLOSED AMENITY SPACE AND TERRACE WITH OUTDOOR POOL AND SPA,121346.91,5497.0,36316.0,163159.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163159.91,53889750.0,44.0,,2020.0
350,DE ROUIN MICHAEL E,ARCHITECT,9481.92,100971062,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2022-05-31,06/09/2022,9.0,1475,N,KINGSBURY,ST,"DDS 2019 CBC: REVISION TO PERMIT 100952674. REVISIONS INCLUDE WALL LOCATIONS AT WEST ENTRY AND EAST ENTRY SLIDING DOOR, WALL ASSEMBLY AND LOCATION AT LOADING DOCK AND RAMP, STRUCTURAL GEOMETRY, DETENTION TANK DEPTH, STRUCTURAL DETAILS, AND PAVING TYPES (OCC: R-2, S-2, M; CONST TYPE: IA) CONSULTANT REVIEWER: GLOBETROTTERS ENGINEERING",9481.92,75.0,0.0,9556.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9556.92,20000.0,27.0,1475 N KINGSBURY ST,2022.0
351,ARMSTRONG MATZ KRISTEN,ARCHITECT,3000.0,100891918,PERMIT - NEW CONSTRUCTION,TRADITIONAL DEVELOPER SERVICES,2020-09-18,09/21/2020,3.0,1117,W,FOSTER,AVE,"ARGYLE STATION - STAGE B: INCLUDS CONSTRUCTION OF TWO NEW INTERIM STATION HOUSES, PLATFORM, AND TWO NEW EXIT STAIRS.  COMPLETE DEMOLITON OF THE EXISTING ARGYLE STATIONHOUSE AND PLATFORMS.  WORK INCLUDES ALL ASSOCIATED STRUCTURAL, MECHANICAL ELECTRICAL, PLUMBING, FIRE PROTECTION, AND COMMUNICATION SYSTEMS.",3000.0,75.0,0.0,3075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3075.0,2000000.0,48.0,1117 W FOSTER AVE,2020.0
352,ARMSTRONG MATZ KRISTEN,ARCHITECT,3000.0,100923704,PERMIT - NEW CONSTRUCTION,TRADITIONAL DEVELOPER SERVICES,2021-05-21,06/16/2021,26.0,1113,W,BRYN MAWR,AVE,"Bryn Mawr Station - Stage B: WORK INCLUDES CONSTRUCTION OF A NEW INTERIM STATIONHOUSE, PLATFORM, AND TWO NEW EXIT STAIRS. COMPLETE DEMOLITONOF THE ESISTING STATIONHOUSES , AUXILIARY EXIT, AND PLATFORMS.  WORK INCLUDES ALL ASSOCIATED STRUCTURAL, MECHANICAL, ELECTRICAL, PLUMBING, FIRE PROTECTION, AND COMMUNICATION SYSTEMS.  PILES - VERITICAL PENETRATION ONLY SUPPORTING NEW STAIR STRUCTURES INTO CTA STATION UNDER SEPARTE PERMIT",3000.0,75.0,0.0,3075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3075.0,900000.0,48.0,1113 W BRYN MAWR AVE,2021.0
353,ARMSTRONG MATZ KRISTEN,ARCHITECT,600.0,100927111,PERMIT - NEW CONSTRUCTION,TRADITIONAL DEVELOPER SERVICES,2021-06-16,06/16/2021,0.0,1113,W,BRYN MAWR,AVE,PILES - VERTICAL PENETRATION ONLY SUPPORTING NEW STAIR STRUCTURES INTO CTA  INTERIM STATION PLATFORM AT BRYN MAWR STAGE B STATION.,600.0,75.0,0.0,675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.0,135400.0,48.0,1113 W BRYN MAWR AVE,2021.0
354,PETERS MARK RAYMOND,ARCHITECT,17134.52,100962502,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2022-04-29,06/14/2022,46.0,3953,W,DAKIN,ST,"DDS 2019 CBC: NEW CONSTRUCTION OF A 4-STORY MULTI-UNIT RESIDENTIAL MIX-USED BUILDING WITH 17 DWELLING UNITS AND 1 EFFICIENCY UNIT, GROUND FLOOR OFFICE AND CAFE SPACE, AND 18 PARKING SPACES ON THE GROUND LEVEL (OCCUPANCY GROUP: B, R-2 AND S-2; CONSTRUCTION TYPE: VA) CONSULTANT REVIEWER: V3 COMPANIES, LTD.",17134.52,1072.0,10955.0,29161.52,0.0,0.0,0.0,0.0,0.0,6643.0,0.0,35804.52,4000000.0,45.0,3953 W DAKIN ST,2022.0
355,BARNEY CAROL ROSS,ARCHITECT,11050.42,100976187,PERMIT - NEW CONSTRUCTION,TRADITIONAL DEVELOPER SERVICES,2022-06-15,06/15/2022,0.0,317,E,63RD,ST,"DEVELOPER SERVICES (D21035-01)- 2019 CBC: Foundation only permit for proposed one story CTA rail vehicle maintenance facility. Includes auger cast piles w/ conc. caps, structural floor slab with underground plumbing and electrical work as per plans. Also includes ERS system. Type IIB const. F-1 main occupancy- accessory occupancies include B, H-2, S-1. **Driveway relocation under full bldg. review- D21035-02** 317 E 63rd St.",11050.42,0.0,0.0,11050.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11050.42,4000000.0,20.0,317 E 63RD ST,2022.0
356,ECKENHOFF WALTER LEROY,ARCHITECT,300.0,100965978,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2022-05-16,06/17/2022,32.0,3501,N,HALSTED,ST,"DDS 2019 CBC: INTERIOR BUILDOUT PERMIT FOR 5 STORY MIXED-USED MEDICAL OFFICE BUILDING WITH (26) BASEMENT VEHICLE PARKING SPACES. CORE AND SHELL PERMITTED UNDER 100955620. DEEP FOUNDATIONS, BASEMENT, AND ERS PERMITTED UNDER 100941137 (OCCUPANCIES: B, M, S-2; CONSTRUCTION TYPE: IB) CONSULTANT REVIEWER: GLOBETROTTERS ENGINEERING",300.0,8820.0,0.0,9120.0,39237.0,0.0,0.0,39237.0,0.0,0.0,0.0,48357.0,5411000.0,46.0,3501 N HALSTED ST,2022.0
357,PLUNKARD JAMES M,ARCHITECT,216317.07,100971569,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2022-06-17,06/21/2022,4.0,920,N,WELLS,ST,"***DIRECT DEVELOPER SERVICES*** FULL BUILDING PERMIT FOR A 21 STORY RESIDENTIAL BUILDING AS PER PLANS. CONSULTANT REVIEWER: GLOBETROTTERS ENGINEERING (OCCUPANCY GROUP A2, M, R2, AND S2)",216317.07,5636.0,103747.0,325700.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325700.07,1000000.0,27.0,920 N WELLS ST,2022.0
358,MITCHELL RENAULD D,ARCHITECT,0.0,100961948,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2022-03-24,06/22/2022,90.0,4443,W,CHICAGO,AVE,"*DIRECT DEVELOPER SERVICES* PBC- 04000-02. NEW CONSTRUCTION OF JOINT PUBLIC SAFETY TRAINING CAMPUS - PHASE II IS A SIMULATED VILLAGE CONSISTING OF 5-6 DIFFERENT ZONES. TWO POLICE TACTICAL TRAINING BLOCKS (ZONE A AND ZONE B) INCORPORATING 7 STRUCTURES (1 MULTI-USE, 3 WALK-UP, 3 GARAGES), BUILT TO SIMULATE CHICAGO MIX-USED BUILDINGS AND TYPICAL CHICAGO RESIDENTIAL WALK-UPS. SITE WORK INCLUDING, BUT NOT LIMITED TO, FENCES, CURBS, SIDEWALKS, STREETS, SURFACE WATER DETENTION, DRIVING PAD,  FOR THE PHASE 2 SITE. THE STRUCTURES WILL BE UNOCCUPIED, THERE WILL BE NO WATER OR GAS SERVICE. LIGHTING/HEATING.*CONSULTANT REVIEWER: PRIMERA ENGINEERING*",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5623.92,732.0,0.0,6355.92,11868963.0,37.0,4443 W CHICAGO AVE,2022.0
359,KERWIN THOMAS PATRICK,ARCHITECT,227149.79,100843349,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2020-03-06,09/29/2020,207.0,88,E,WACKER,PL,"DIRECT DEVELOPER SERVICES - PHASE II PERMIT TO ERECT 47 STORY HOTEL, RESIDENTIAL AND RETAIL BUILDING UPON FOUNDATION AND 7 STORY SUPERSTRUCTURE PORTION PERMITTED SEPARATELY UNDER PERMIT 100824888. CONSULTANT REVIEWER: V3 COMPANIES",227149.79,6889.0,107120.0,341158.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341158.79,28000000.0,42.0,88 E WACKER PL,2020.0
360,PAREJA JOSE,ARCHITECT,5170.8,100959949,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2022-04-07,06/27/2022,81.0,2150,N,CICERO,AVE,"DDS 2019 CBC: FULL BUILDING PERMIT FOR A NEW FULLY-SPRINKLERED 1-STORY BUILDING WITH BASEMENT FOR A NEW RESTAURANT. WORK TO INCLUDE NEW SURFACE PARKING LOT, A NEW FENCE, AND A NEW TRASH ENCLOSURE. (OCCUPANCY GROUP: A-2; CONSTRUCTION TYPE: IIIB) CONSULTANT REVIEWER: RADA ARCHITECTS.",5170.8,1500.0,0.0,6670.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6670.8,2100000.0,36.0,2150 N CICERO AVE,2022.0
361,DARNSTADT KATHERINE,ARCHITECT,18534.78,100960568,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2022-06-27,06/27/2022,0.0,4411,W,CHICAGO,AVE,DDS 2019 CBC: FULL BUILDING PERMIT FOR THE NEW CONSTRUCTION OF A 3-STORY COMMUNITY CENTER. CAISSONS ONLY PERMITTED UNDER 100960566.  (OCCUPANCY GROUP: A-3; CONSTRUCTION TYPE: IIA). CONSULTANT REVIEWER: PRIMERA ENGINEERING.,18534.78,973.0,0.0,19507.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19507.78,2500000.0,37.0,4411 W CHICAGO AVE,2022.0
362,SORICH GEORGE S,ARCHITECT,152453.43,100954975,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2022-01-28,06/27/2022,150.0,311,W,HURON,ST,***DIRECT DEVELOPER SERVICES*** FULL BUILDING PERMIT (INCLUDING FOUNDATION) FOR PROPOSED FIFTEEN (15) STORY OFFICE BUILDING WITH 130 PARKING SPACES AND COMMERCIAL/RETAIL ON THE GROUND FLOOR AS PER PLANS. CONSULTANT REVIEWER: PRIMERA ENGINEERING,152453.43,4689.0,0.0,157142.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157142.43,12000000.0,42.0,311 W HURON ST,2022.0
363,SULLIVAN MARK,ARCHITECT,6000.0,100947789,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2022-01-06,06/29/2022,174.0,1802,W,BERENICE,AVE,DDS 2019 CBC: CAISSONS ONLY FOR PROPOSED 6-STORY BUILDING (TYPE 1B MIXED USE BUIDING AS PER PLANS. CONSULTANT REVIEWER: V3 COMPANIES OF IL,6000.0,75.0,0.0,6075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6075.0,390000.0,47.0,1802 W BERENICE AVE,2022.0
364,SORICH GEORGE S,ARCHITECT,6000.0,100962618,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2022-05-16,07/05/2022,50.0,210,N,ABERDEEN,ST,DDS 2019 CBC: CAISSONS ONLY PRMIT FOR PROPOSED 18 STORY MIXED USE BUILDING AS PER PLANS. CONSULTANT REVIEWER: V3 COMPANIES OF IL,6000.0,75.0,0.0,6075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6075.0,1500000.0,27.0,210 N ABERDEEN ST,2022.0
365,ZELJIC ALEKSANDAR,ARCHITECT,300.0,100962140,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2022-07-05,07/05/2022,0.0,1012,W,ADDISON,ST,"***DIRECT DEVELOPER SERVICES*** FULL BUILDING PERMIT, NEW THREE STORY STRUCTURE, ADJACENT AND CONNECTED TO WRIGLEY FIELD AND TENANT IMPROVEMENTS WITHIN AN EXISTING WARM, DARK SHELL AT THE MEZZANINE LEVEL OF WRIGLEY FIELD, AS PER PLANS. CONSULTANT REVIEWER: GLOBETROTTERS ENGINEERING",300.0,809.0,0.0,1109.0,14451.0,0.0,34.0,14485.0,0.0,0.0,0.0,15594.0,975000.0,44.0,1012 W ADDISON ST,2022.0
366,DEWALT MARK D,ARCHITECT,3000.0,100642143,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2017-03-08,03/08/2017,0.0,243,E,ONTARIO,ST,DIRECT DEVELOPER SERVICES: FOUNDATION ONLY FOR A PROPOSED 18 STORY 336 KEY HOTEL TO INCLUDE BASEMENT AND GROUND FLOOR SLAB AS PER PLANS.,3000.0,75.0,0.0,3075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3075.0,5000000.0,42.0,243 E ONTARIO ST,2017.0
367,STETSON JOHN C.,ARCHITECT,80460.0,100658385,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2017-12-12,12/12/2017,0.0,61,E,BANKS,ST,DIRECT DEVELOPER SERVICE: ERECT NEW 8-STORY W/BASEMENT (58) RESIDENTIAL UNITS BLDG W/ BELOW GRADE PARKING AS PER PLANS.,80460.0,10480.0,30757.0,121697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121697.0,23000000.0,43.0,61 E BANKS ST,2017.0
368,MOSKUS CARL S,ARCHITECT,4698.0,100662952,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2017-02-15,02/15/2017,0.0,637,N,WELLS,ST,"(DIRECT DEVELOPER SERVICES)  REVISION TO PERMIT# 100613577 FOR MODIFICATIONS TO ACCESSIBILITY UNIT MATRIX, MODIFICATIONS TO SELECT UNIT LAYOUTS AND COMMON AREAS AS PER PLANS.",4698.0,718.0,0.0,5416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5416.0,4420000.0,42.0,637 N WELLS ST,2017.0
369,RANDALL GREGORY JOHN,ARCHITECT,39960.0,100664413,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2017-04-25,04/25/2017,0.0,1411,E,53RD,ST,"DIRECT DEVELOPER SERVICES-NEW CONSTRUCTION. 7 STORIES. HOTEL TO INCLUDE 98 GUEST ROOMS, LOBBY, LOUNGE, RESTAURANT, MEETING ROOM AND FITNESS CENTER AND A SURFACE PARKING LOT.",39960.0,2100.0,0.0,42060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42060.0,22000000.0,5.0,1411 E 53RD ST,2017.0
370,DEWALT MARK D,ARCHITECT,3564.0,100664993,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2017-02-14,02/14/2017,0.0,8,E,HURON,ST,"REVISION TO PERMIT# 100650023 FOR MODIFICATIONS TO THE AMENITY LEVEL24 AND LOBBY, ADDITION OF 24 POWDER ROOMS (LEVELS 5-21) , REDUCTION OF UNIT COUNT FROM 105 TO 102 (47 EFFICIENCY UNITS & 55 DWELLING UNITS) AS PER PLANS.(DIRECT DEVELOPER SERVICES)",3564.0,75.0,0.0,3639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3639.0,448000.0,42.0,8 E HURON ST,2017.0
371,KHANNA KAPIL,ARCHITECT,8497.5,100666862,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2017-01-20,01/20/2017,0.0,1950,W,POLK,ST,"DIRECT DEVELOPER SERVICE - FOUNDATION ONLY FOR 9-STORY HOSPITAL BUILDING ON CAISSON FOUNDATION WITH PARTIAL BASEMENT- BASEMENT AREA 900 SQ'. FIRST FLOOR  27,000 SQ'",8497.5,75.0,0.0,8572.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8572.5,1.0,27.0,1950 W POLK ST,2017.0
372,HALIK GEORGE R,ARCHITECT,4945.59,100667317,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2017-03-08,03/08/2017,0.0,676,N,LA SALLE,DR,DIRECT DEV SERVICES - FOUNDATIONS PERMIT FOR NEW 149 APARTMENTS A2 RESIDENTIAL HIGHRISE WITH BASEMENT AND 2 LEVELS OF PARKING.,4945.59,75.0,0.0,5020.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5020.59,5000000.0,42.0,676 N LA SALLE DR,2017.0
373,AKINDELE ANTHONY,ARCHITECT,46753.2,100671202,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2017-02-09,02/09/2017,0.0,6253,S,COTTAGE GROVE,AVE,"***DIRECT DEVELOPER SERVICES***NEW CONSTRUCTION OF A 4 STORY, 55 UNIT MIXED USE BUILDING WITH GROUND FLOOR RETAIL, AT GRADE PARKING ON GEOPIER FOUNDATION SYSTEMS.",46753.2,2415.0,5500.0,54668.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54668.2,16000000.0,20.0,6253 S COTTAGE GROVE AVE,2017.0
374,STEPHEN J. LONG,ARCHITECT,104110.38,100672436,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2017-03-23,03/23/2017,0.0,700,W,FULLERTON,PKWY,"DIRECT DEVELOPER SERVICES: NEW 7 STORIES WITH 2 BASEMENT LEVELS, HOUSING FOR ELDERLY, TYPE-1 CONSTRUCTION BUILDING WITH 90 SUB-GRADE PARKING SPACES AS PER PLANS.",104110.38,4428.0,0.0,108538.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108538.38,42500000.0,43.0,700 W FULLERTON PKWY,2017.0
375,SCHMITT TIMOTHY J,ARCHITECT,70247.52,100674376,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2017-06-27,06/27/2017,0.0,2340,N,CALIFORNIA,AVE,"(DIRECT DEVELOPER SERVICES)  NEW CONSTRUCTION OF A SIX (6) STORY RESIDENTIAL BUILDING (138 DWELLING UNITS) TO INCLUDE 1ST FLOOR PARKING (44 PARKING SPACES + 138 BIKE SPACES), RETAIL AND ASSOCIATED SITE WORK AS PER PLANS.  GREEN ROOF AREA IS 10,180 SQ. FT.",70247.52,3801.0,30984.0,105032.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105032.52,24500000.0,1.0,2340 N CALIFORNIA AVE,2017.0
376,SCHENDEL MARK P,ARCHITECT,251532.0,100677428,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2017-02-10,02/10/2017,0.0,1616,E,56TH,ST,"DIRECT DEVELOPER SERVICES.  CONSTRUCT NEW 26 STORY, 250 DWELLING UNIT BUILDING. 316 PARKING SPACES IN A 5 STORY CLASS J GARAGE. REFERENCE FOUNDATION-SUPERSTRUCTURE PERMIT #100657578.",251532.0,7158.0,0.0,258690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258690.0,85600000.0,5.0,1616 E 56TH ST,2017.0
377,SPLITT JONATHAN D,ARCHITECT,87407.64,100677550,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2017-03-29,06/22/2017,85.0,3833,N,BROADWAY,,DIRECT DEVELOPER SERVICES: FULL BUILDING PERMIT REVIEW (PHASE 2) FOR AN EIGHT STORY BUILDING WITH 2 BASEMENT PARKING LEVELS; 134 RESIDENTIAL UNITS AND GROUND FLOOR MERCANTILE USE. PHASE 1 FOUNDATION ONLY PERMIT COMPLETED UNDER PERMIT APPLICATION #100649275.,87407.64,4119.0,63226.0,154752.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154752.64,25000000.0,46.0,,2017.0
378,HALIK GEORGE R,ARCHITECT,6227.0,100679755,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2017-02-08,02/08/2017,0.0,111,W,CHESTNUT,ST,***DIRECT DEVELOPER SERVICES*** REVISION TO FOUNDATION PERMIT D15079-01; REVISIONS INCLUDE RELOCATION OF INTERIOR FOUNDATION WALLS/FOOTINGS & UNDERGROUND PLUMBING TO SUPPORT THE CHANGE FROM EIGHT TOWNHOMES TO SEVEN; ALL AS PER PLANS.,6227.0,873.0,0.0,7100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7100.0,1800000.0,2.0,111 W CHESTNUT ST,2017.0
379,CLARK JOHN W,ARCHITECT,63715.68,100680853,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2017-02-28,02/28/2017,0.0,710,W,14TH,ST,NEW SIX (PARTIAL SEVEN) STORY 99 DWELLING UNIT RESIDENTIAL BUILDING WITH 99 PARKING SPACES AS PER PLANS,63715.68,3680.0,31458.0,98853.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98853.68,10000000.0,11.0,710 W 14TH ST,2017.0
380,STEIN JONATHAN,ARCHITECT,113850.0,100680939,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2017-01-27,01/27/2017,0.0,1515,W,WEBSTER,AVE,"(DIRECT DEVELOPER SERVICES)  NEW CONSTRUCTION OF A FOUR (4) STORY HIGH TECH OFFICE BUILDING WITH ONE (1) LEVEL OF BELOW GRADE PARKING, ADJACENT AT GRADE PARKING LOT AND ASSOCIATED SITE WORK AS PER PLANS.",113850.0,4574.0,0.0,118424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118424.0,36000000.0,2.0,1515 W WEBSTER AVE,2017.0
381,RANDALL GREGORY JOHN,ARCHITECT,30588.44,100681363,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2017-06-19,06/21/2017,2.0,200,N,GREEN,ST,DIRECT DEVELOPER SERVICE: NEW CONSTRUCTION. FOUNDATION AND PODIUM UP TO LEVEL 3 FOR A 12 STORY HOTEL WITH VALET ONLY PARKING ON LEVEL 2,30588.44,75.0,0.0,30663.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30663.44,9062518.0,27.0,200 N GREEN ST,2017.0
382,ANTUNOVICH JOSEPH M,ARCHITECT,44814.47,100682355,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2017-04-12,04/12/2017,0.0,675,N,WELLS,ST,"DIRECT DEVELOPER SERVICES: NEW CONSTRUCTION FOR FOUNDATION AND SUPERSTRUCTURE. 15--STORIES, 100-DWELLING UNITS AND 76-EFFICIENCY UNITS FOR A TOTAL OF 176-DWELLING UNITS AND 84-PARKING SPACES.",44814.47,4714.0,45490.0,95018.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95018.47,1000000.0,42.0,675 N WELLS ST,2017.0
383,BRAHAM THOMAS B,ARCHITECT,250527.75,100682491,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2017-02-17,02/17/2017,0.0,110,N,CARPENTER,ST,(DIRECT DEVELOPER SERVICES)  PARTIAL FOUNDATION & SUPERSTRUCTURE ONLY (NO MEP WORK) AND ASSOCIATED SITE WORK FOR THE NEW CONSTRUCTION OF A 9 STORY OFFICE BUILDING WITH GROUND FLOOR RETAIL AND 2 LEVELS OF BELOW GRADE PARKING AS PER PLANS.,250527.75,8574.0,0.0,259101.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259101.75,42000000.0,27.0,110 N CARPENTER ST,2017.0
384,DEPREE EDMUND AUSTIN,ARCHITECT,40557.78,100683327,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2017-08-16,08/16/2017,0.0,904,W,WASHINGTON,BLVD,"***DIRECT DEVELOPER SERVICES*** FULL BUILDING PERMIT FOR PROPOSED 10-STORY, 22 UNIT RESIDENTIAL BUILDING ON DEEP FOUNDATIONS WITH GROUND FLOOR PARKING. FOUNDATION PERMIT #100671338.",40557.78,2128.0,23810.0,66495.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66495.78,34000000.0,27.0,904 W WASHINGTON BLVD,2017.0
385,BARGMANN JAY DOUGLAS,ARCHITECT,1500.0,100683412,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2017-02-01,02/01/2017,0.0,1200,S,INDIANA,AVE,***DIRECT DEVELOPER SERVICES*** REVISION TO FOUNDATION ONLY PERMIT #100634235 FOR PROPOSED 76-STORY RESIDENTIAL TOWER WITH 792 DWELLING UNITS TO CHANGE SIZE AND TYPE OF 6 CAISSONS.,1500.0,75.0,0.0,1575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1575.0,1.0,3.0,1200 S INDIANA AVE,2017.0
386,"LOEWENBERG, JAMES",ARCHITECT,78924.38,100683948,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2017-01-20,01/31/2017,11.0,363,E,WACKER,DR,"DIRECT DEVELOPER SERVICES: CONSTRUCTION OF VERTICAL CORE FROM LOWER LEVEL 5 UP TO LEVEL 05 (FIVE LEVELS ABOVE UPPER WACKER DRIVE) FOR PROPOSED 95-STORY BUILDING. SLAB FOUNDATION ISSUED UNDER #100658570, AND CAISSON FOUNDATION ISSUED UNDER  #100633738",78924.38,4449.0,0.0,83373.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83373.38,26000000.0,42.0,363 E WACKER DR,2017.0
387,KERWIN THOMAS PATRICK,ARCHITECT,37731.96,100684005,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2017-01-24,06/14/2017,141.0,2737,N,HOYNE,AVE,DIRECT DEVELOPER SERVICES - FULL BUILDING PERMIT INCLUDING FOUNDATIONS FOR PROPOSED 6-STORY CLASS A2 BUILDING WITH 59 D.U. AND PARKING,37731.96,1670.0,0.0,39401.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39401.96,17200319.0,1.0,2737 N HOYNE AVE,2017.0
