borough,neighborhood_name,Classification,property_group,year_quarter,deal_volume,avg_price,median_price,# of Deals
Brooklyn,,Commercial,Co-op,23/Q1,"$2,625,000","$875,000","$875,000",3
Brooklyn,,Commercial,Land,23/Q1,"$83,314,560","$10,414,320","$1,575,000",8
Brooklyn,,Commercial,Other,23/Q1,"$13,810,000","$4,603,333","$6,750,000",3
Manhattan,Carnegie Hill,Commercial,Co-op,23/Q1,"$2,500,000","$2,500,000","$2,500,000",1
Manhattan,Carnegie Hill,Commercial,Mixed-Use,23/Q1,"$11,025,000","$2,205,000","$2,575,000",5
Manhattan,Carnegie Hill,Commercial,Other,23/Q1,"$4,020,000","$4,020,000","$4,020,000",1
Manhattan,Central Harlem,Commercial,Condo,23/Q1,"$18,000,000","$9,000,000","$9,000,000",2
Manhattan,Central Harlem,Commercial,Co-op,23/Q1,"$478,500","$239,250","$239,250",2
Manhattan,Central Harlem,Commercial,Land,23/Q1,"$640,000","$640,000","$640,000",1
Manhattan,Central Harlem,Commercial,Multi-Family Dwelling,23/Q1,"$7,737,849","$1,547,570","$1,000,000",5
Manhattan,Central Harlem,Commercial,Office,23/Q1,"$2,749,219","$2,749,219","$2,749,219",1
Manhattan,Central Harlem,Commercial,Other,23/Q1,"$48,950,409","$9,790,082","$2,486,250",5
Manhattan,Chelsea,Commercial,Condo,23/Q1,"$1,500,000","$1,500,000","$1,500,000",1
Manhattan,Chelsea,Commercial,Multi-Family Dwelling,23/Q1,"$30,000,000","$7,500,000","$5,775,000",4
Manhattan,Chelsea,Commercial,Other,23/Q1,"$86,410,125","$17,282,025","$11,747,531",5
Manhattan,Chinatown,Commercial,Condo,23/Q1,"$6,600,000","$2,200,000","$2,800,000",3
Manhattan,Chinatown,Commercial,Other,23/Q1,"$3,698,000","$3,698,000","$3,698,000",1
Manhattan,Cobble Hill,Commercial,Land,23/Q1,"$40,000,000","$40,000,000","$40,000,000",1
Manhattan,East Harlem,Commercial,Condo,23/Q1,"$22,500,000","$22,500,000","$22,500,000",1
Manhattan,East Harlem,Commercial,Multi-Family Dwelling,23/Q1,"$5,380,754","$1,076,151","$1,400,000",5
Manhattan,East Harlem,Commercial,Office,23/Q1,"$1,300,000","$1,300,000","$1,300,000",1
Manhattan,East Harlem,Commercial,Other,23/Q1,"$43,909,338","$10,977,334","$11,390,348",4
Manhattan,East Village,Commercial,Co-op,23/Q1,"$556,358","$556,358","$556,358",1
Manhattan,East Village,Commercial,Mixed-Use,23/Q1,"$3,780,000","$3,780,000","$3,780,000",1
Manhattan,East Village,Commercial,Multi-Family Dwelling,23/Q1,"$36,568,936","$6,094,823","$6,644,119",6
Manhattan,East Village,Commercial,Other,23/Q1,"$5,280,563","$2,640,282","$2,640,282",2
Manhattan,East Williamsburg-Bushwick,Commercial,Other,23/Q1,"$1,196,311,510","$598,155,755","$598,155,755",2
Manhattan,Fifth Mad,Commercial,Other,23/Q1,"$16,250,000","$16,250,000","$16,250,000",1
Manhattan,Financial District,Commercial,Multi-Family Dwelling,23/Q1,"$202,000","$202,000","$202,000",1
Manhattan,Financial District,Commercial,Other,23/Q1,"$62,184,475","$20,728,158","$2,065,500",3
Manhattan,Flatiron,Commercial,Co-op,23/Q1,"$3,500,000","$3,500,000","$3,500,000",1
Manhattan,Flatiron,Commercial,Multi-Family Dwelling,23/Q1,"$10,250,000","$10,250,000","$10,250,000",1
Manhattan,Fort George,Commercial,Mixed-Use,23/Q1,"$730,890","$730,890","$730,890",1
Manhattan,Fort George,Commercial,Multi-Family Dwelling,23/Q1,"$18,600,000","$4,650,000","$4,200,000",4
Manhattan,Garment District,Commercial,Co-op,23/Q1,"$767,269","$767,269","$767,269",1
Manhattan,Garment District,Commercial,Other,23/Q1,"$121,660,791","$24,332,158","$7,900,000",5
Manhattan,Grand Central,Commercial,Co-op,23/Q1,"$135,635,000","$135,635,000","$135,635,000",1
Manhattan,Grand Central,Commercial,Office,23/Q1,"$14,561,775","$14,561,775","$14,561,775",1
Manhattan,Grand Central,Commercial,Other,23/Q1,"$57,373,679","$14,343,420","$9,236,840",4
Manhattan,Greenwich Village,Commercial,Multi-Family Dwelling,23/Q1,"$41,150,000","$20,575,000","$20,575,000",2
Manhattan,Greenwich Village,Commercial,Other,23/Q1,"$7,300,000","$7,300,000","$7,300,000",1
Manhattan,Hamilton Heights,Commercial,Multi-Family Dwelling,23/Q1,"$11,380,371","$2,845,093","$2,137,176",4
Manhattan,Hamilton Heights,Commercial,Other,23/Q1,"$685,000","$685,000","$685,000",1
Manhattan,Hell's Kitchen,Commercial,Other,23/Q1,"$7,700,000","$7,700,000","$7,700,000",1
Manhattan,Hudson Square,Commercial,Condo,23/Q1,"$1,721,250","$1,721,250","$1,721,250",1
Manhattan,Hudson Yards,Commercial,Other,23/Q1,"$7,602,920","$3,801,460","$3,801,460",2
Manhattan,Inwood,Commercial,Co-op,23/Q1,"$275,000","$275,000","$275,000",1
Manhattan,Inwood,Commercial,Other,23/Q1,"$27,847,660","$27,847,660","$27,847,660",1
Manhattan,Lenox Hill,Commercial,Co-op,23/Q1,"$370,000","$370,000","$370,000",1
Manhattan,Lenox Hill,Commercial,Mixed-Use,23/Q1,"$3,800,000","$3,800,000","$3,800,000",1
Manhattan,Lenox Hill,Commercial,Multi-Family Dwelling,23/Q1,"$20,219,602","$10,109,801","$10,109,801",2
Manhattan,Lenox Hill,Commercial,Other,23/Q1,"$195,000","$195,000","$195,000",1
Manhattan,Lincoln Square,Commercial,Condo,23/Q1,"$3,432,000","$1,716,000","$1,716,000",2
Manhattan,Lincoln Square,Commercial,Other,23/Q1,"$58,674,350","$11,734,870","$2,800,000",5
Manhattan,Little Italy,Commercial,Other,23/Q1,"$5,150,000","$5,150,000","$5,150,000",1
Manhattan,Lower East Side,Commercial,Mixed-Use,23/Q1,"$5,500,000","$5,500,000","$5,500,000",1
Manhattan,Lower East Side,Commercial,Multi-Family Dwelling,23/Q1,"$16,000,000","$16,000,000","$16,000,000",1
Manhattan,Lower East Side,Commercial,Office,23/Q1,"$2,324,548","$2,324,548","$2,324,548",1
Manhattan,Lower East Side,Commercial,Other,23/Q1,"$5,000,000","$5,000,000","$5,000,000",1
Manhattan,Manhattan Valley,Commercial,Multi-Family Dwelling,23/Q1,"$31,280,697","$7,820,174","$7,540,348",4
Manhattan,Manhattanville,Commercial,Multi-Family Dwelling,23/Q1,"$1,218,248","$1,218,248","$1,218,248",1
Manhattan,Marble Hill,Commercial,Multi-Family Dwelling,23/Q1,"$12,200,000","$12,200,000","$12,200,000",1
Manhattan,Morningside Heights,Commercial,Co-op,23/Q1,"$575,000","$575,000","$575,000",1
Manhattan,Murray Hill,Commercial,Condo,23/Q1,"$6,190,000","$3,095,000","$3,095,000",2
Manhattan,Murray Hill,Commercial,Co-op,23/Q1,"$799,000","$799,000","$799,000",1
Manhattan,Murray Hill,Commercial,Mixed-Use,23/Q1,"$3,475,000","$3,475,000","$3,475,000",1
Manhattan,Murray Hill,Commercial,Multi-Family Dwelling,23/Q1,"$3,500,000","$3,500,000","$3,500,000",1
Manhattan,Murray Hill,Commercial,Other,23/Q1,"$83,500,000","$41,750,000","$41,750,000",2
Manhattan,Noho,Commercial,Mixed-Use,23/Q1,"$29,366,393","$29,366,393","$29,366,393",1
Manhattan,NoMad,Commercial,Condo,23/Q1,"$29,943,326","$4,990,554","$4,995,083",6
Manhattan,Northeast Flatbush,Commercial,Condo,23/Q1,"$135,635,000","$135,635,000","$135,635,000",1
Manhattan,Penn Plaza,Commercial,Other,23/Q1,"$104,536,935","$104,536,935","$104,536,935",1
Manhattan,Plaza District,Commercial,Condo,23/Q1,"$1,250,000","$1,250,000","$1,250,000",1
Manhattan,Sixth Avenue,Commercial,Condo,23/Q1,"$929,475","$232,369","$104,825",4
Manhattan,Sixth Avenue,Commercial,Mixed-Use,23/Q1,"$5,000,000","$5,000,000","$5,000,000",1
Manhattan,Sixth Avenue,Commercial,Other,23/Q1,"$550,000","$550,000","$550,000",1
Manhattan,SoHo,Commercial,Condo,23/Q1,"$16,500,000","$8,250,000","$8,250,000",2
Manhattan,SoHo,Commercial,Co-op,23/Q1,"$2,400,000","$2,400,000","$2,400,000",1
Manhattan,SoHo,Commercial,Multi-Family Dwelling,23/Q1,"$24,225,000","$8,075,000","$7,700,000",3
Manhattan,SoHo,Commercial,Other,23/Q1,"$254,982,795","$42,497,133","$31,691,857",6
Manhattan,South Harlem,Commercial,Condo,23/Q1,"$1,035,000,000","$22,500,000","$22,500,000",46
Manhattan,South Harlem,Commercial,Co-op,23/Q1,"$659,714","$659,714","$659,714",1
Manhattan,South Harlem,Commercial,Mixed-Use,23/Q1,"$2,800,000","$1,400,000","$1,400,000",2
Manhattan,South Harlem,Commercial,Multi-Family Dwelling,23/Q1,"$78,447,453","$5,229,830","$2,861,275",15
Manhattan,South Williamsburg,Commercial,Multi-Family Dwelling,23/Q1,"$23,750,000","$23,750,000","$23,750,000",1
Manhattan,Sutton Place,Commercial,Multi-Family Dwelling,23/Q1,"$3,700,000","$3,700,000","$3,700,000",1
Manhattan,Sutton Place,Commercial,Other,23/Q1,"$16,323,679","$5,441,226","$675,000",3
Manhattan,Times Square,Commercial,Condo,23/Q1,"$194,819,799","$97,409,900","$97,409,900",2
Manhattan,Times Square,Commercial,Other,23/Q1,"$17,250,000","$17,250,000","$17,250,000",1
Manhattan,Times Square North,Commercial,Other,23/Q1,"$41,137,429","$10,284,357","$10,581,875",4
Manhattan,Tribeca,Commercial,Condo,23/Q1,"$4,091,782","$2,045,891","$2,045,891",2
Manhattan,Tribeca,Commercial,Multi-Family Dwelling,23/Q1,"$6,000,000","$6,000,000","$6,000,000",1
Manhattan,Tribeca,Commercial,Other,23/Q1,"$273,500,000","$273,500,000","$273,500,000",1
Manhattan,Turtle Bay,Commercial,Multi-Family Dwelling,23/Q1,"$6,875,000","$6,875,000","$6,875,000",1
Manhattan,Turtle Bay,Commercial,Office,23/Q1,"$265,934,183","$265,934,183","$265,934,183",1
Manhattan,Turtle Bay,Commercial,Other,23/Q1,"$153,417,490","$153,417,490","$153,417,490",1
Manhattan,Two Bridges,Commercial,Other,23/Q1,"$16,500,000","$16,500,000","$16,500,000",1
Manhattan,Upper East Side,Commercial,Co-op,23/Q1,"$500,000","$500,000","$500,000",1
Manhattan,Upper East Side,Commercial,Multi-Family Dwelling,23/Q1,"$19,500,000","$9,750,000","$9,750,000",2
Manhattan,Upper East Side,Commercial,Other,23/Q1,"$604,000","$604,000","$604,000",1
Manhattan,Upper West Side,Commercial,Co-op,23/Q1,"$1,145,000","$1,145,000","$1,145,000",1
Manhattan,Upper West Side,Commercial,Multi-Family Dwelling,23/Q1,"$57,546,297","$5,231,482","$5,800,000",11
Manhattan,Upper West Side,Commercial,Other,23/Q1,"$38,691,909","$38,691,909","$38,691,909",1
Manhattan,Washington Heights,Commercial,Co-op,23/Q1,"$210,000","$210,000","$210,000",1
Manhattan,Washington Heights,Commercial,Multi-Family Dwelling,23/Q1,"$58,726,286","$6,525,143","$6,500,000",9
Manhattan,West Village,Commercial,Condo,23/Q1,"$18,700,000","$9,350,000","$9,350,000",2
Manhattan,West Village,Commercial,Mixed-Use,23/Q1,"$6,500,000","$6,500,000","$6,500,000",1
Manhattan,West Village,Commercial,Multi-Family Dwelling,23/Q1,"$70,116,273","$10,016,610","$7,650,000",7
Manhattan,West Village,Commercial,Other,23/Q1,"$10,026,429","$10,026,429","$10,026,429",1
Manhattan,Yorkville,Commercial,Condo,23/Q1,"$32,915,251","$4,114,406","$4,981,986",8
Manhattan,Yorkville,Commercial,Multi-Family Dwelling,23/Q1,"$21,442,350","$7,147,450","$10,000,000",3
Manhattan,Yorkville,Commercial,Other,23/Q1,"$3,500,000","$3,500,000","$3,500,000",1
Manhattan,,Commercial,Condo,23/Q1,"$900,000,000","$22,500,000","$22,500,000",40
Manhattan,,Commercial,Other,23/Q1,"$23,877,517","$7,959,172","$700,000",3
Queens,Arverne,Commercial,Land,23/Q1,"$1,579,500","$1,579,500","$1,579,500",1
Queens,Arverne,Commercial,Other,23/Q1,"$2,555,000","$2,555,000","$2,555,000",1
Queens,Astoria,Commercial,Condo,23/Q1,"$824,783","$824,783","$824,783",1
Queens,Astoria,Commercial,Mixed-Use,23/Q1,"$9,170,000","$1,834,000","$1,545,000",5
Queens,Astoria,Commercial,Multi-Family Dwelling,23/Q1,"$21,605,046","$2,400,561","$1,725,000",9
Queens,Astoria,Commercial,Other,23/Q1,"$42,679,937","$4,742,215","$2,850,000",9
Queens,Auburndale,Commercial,Multi-Family Dwelling,23/Q1,"$1,360,000","$1,360,000","$1,360,000",1
Queens,Bayside,Commercial,Condo,23/Q1,"$860,259","$860,259","$860,259",1
Queens,Bayswater,Commercial,Multi-Family Dwelling,23/Q1,"$5,800,000","$5,800,000","$5,800,000",1
Queens,Bay Terrace,Commercial,Condo,23/Q1,"$472,725","$472,725","$472,725",1
Queens,Beechhurst,Commercial,Co-op,23/Q1,"$380,000","$380,000","$380,000",1
Queens,Belle Harbor,Commercial,Mixed-Use,23/Q1,"$1,208,170","$1,208,170","$1,208,170",1
Queens,Belle Harbor,Commercial,Multi-Family Dwelling,23/Q1,"$1,545,950","$772,975","$772,975",2
Queens,Bellerose,Commercial,Mixed-Use,23/Q1,"$850,000","$850,000","$850,000",1
Queens,Briarwood,Commercial,Land,23/Q1,"$1,585,000","$792,500","$792,500",2
Queens,Briarwood,Commercial,Multi-Family Dwelling,23/Q1,"$2,050,000","$2,050,000","$2,050,000",1
Queens,Briarwood,Commercial,Office,23/Q1,"$750,000","$750,000","$750,000",1
Queens,Briarwood,Commercial,Other,23/Q1,"$16,200,000","$8,100,000","$8,100,000",2
Queens,Cambria Heights,Commercial,Other,23/Q1,"$1,744,000","$1,744,000","$1,744,000",1
Queens,College Point,Commercial,Other,23/Q1,"$47,230,000","$9,446,000","$1,850,000",5
Queens,Corona,Commercial,Mixed-Use,23/Q1,"$1,590,000","$1,590,000","$1,590,000",1
Queens,Corona,Commercial,Multi-Family Dwelling,23/Q1,"$5,450,000","$1,090,000","$950,000",5
Queens,Corona,Commercial,Other,23/Q1,"$5,262,988","$2,631,494","$2,631,494",2
Queens,Ditmars-Steinway,Commercial,Other,23/Q1,"$215,471,500","$215,471,500","$215,471,500",1
Queens,Douglaston,Commercial,Mixed-Use,23/Q1,"$1,570,000","$1,570,000","$1,570,000",1
Queens,East Elmont,Commercial,Mixed-Use,23/Q1,"$1,350,000","$1,350,000","$1,350,000",1
Queens,East Elmont,Commercial,Multi-Family Dwelling,23/Q1,"$1,650,000","$1,650,000","$1,650,000",1
Queens,East Flushing,Commercial,Mixed-Use,23/Q1,"$2,700,000","$1,350,000","$1,350,000",2
Queens,East Flushing,Commercial,Other,23/Q1,"$1,350,000","$675,000","$675,000",2
Queens,Elmhurst,Commercial,Co-op,23/Q1,"$399,000","$199,500","$199,500",2
Queens,Elmhurst,Commercial,Industrial,23/Q1,"$1,500,000","$1,500,000","$1,500,000",1
Queens,Elmhurst,Commercial,Land,23/Q1,"$1,050,000","$1,050,000","$1,050,000",1
Queens,Elmhurst,Commercial,Multi-Family Dwelling,23/Q1,"$1,470,000","$1,470,000","$1,470,000",1
Queens,Elmhurst,Commercial,Other,23/Q1,"$5,410,000","$1,352,500","$1,467,500",4
Queens,Far Rockaway,Commercial,Land,23/Q1,"$1,275,000","$425,000","$437,500",3
Queens,Far Rockaway,Commercial,Mixed-Use,23/Q1,"$3,750,000","$3,750,000","$3,750,000",1
Queens,Far Rockaway,Commercial,Other,23/Q1,"$1,600,000","$1,600,000","$1,600,000",1
Queens,Flushing,Commercial,Condo,23/Q1,"$19,004,327","$1,187,770","$1,493,199",16
Queens,Flushing,Commercial,Co-op,23/Q1,"$305,000","$305,000","$305,000",1
Queens,Flushing,Commercial,Industrial,23/Q1,"$3,352,000","$838,000","$838,000",4
Queens,Flushing,Commercial,Mixed-Use,23/Q1,"$3,000,000","$3,000,000","$3,000,000",1
Queens,Flushing,Commercial,Multi-Family Dwelling,23/Q1,"$3,800,000","$1,900,000","$1,900,000",2
Queens,Flushing,Commercial,Other,23/Q1,"$151,608,452","$10,107,230","$7,300,000",15
Queens,Forest Hills,Commercial,Condo,23/Q1,"$200,800","$200,800","$200,800",1
Queens,Forest Hills,Commercial,Co-op,23/Q1,"$1,695,740","$565,247","$415,740",3
Queens,Forest Hills,Commercial,Land,23/Q1,"$1,900,000","$1,900,000","$1,900,000",1
Queens,Forest Hills,Commercial,Mixed-Use,23/Q1,"$2,400,000","$1,200,000","$1,200,000",2
Queens,Forest Hills,Commercial,Other,23/Q1,"$27,000,000","$9,000,000","$9,000,000",3
Queens,Fresh Meadows,Commercial,Other,23/Q1,"$4,600,000","$4,600,000","$4,600,000",1
Queens,Glendale,Commercial,Industrial,23/Q1,"$2,500,000","$2,500,000","$2,500,000",1
Queens,Glendale,Commercial,Land,23/Q1,"$175,000","$175,000","$175,000",1
Queens,Glendale,Commercial,Mixed-Use,23/Q1,"$800,000","$800,000","$800,000",1
Queens,Glendale,Commercial,Multi-Family Dwelling,23/Q1,"$3,610,000","$1,203,333","$1,140,000",3
Queens,Glendale,Commercial,Other,23/Q1,"$6,680,000","$3,340,000","$3,340,000",2
Queens,Hillcrest,Commercial,Office,23/Q1,"$1,925,000","$1,925,000","$1,925,000",1
Queens,Hollis,Commercial,Mixed-Use,23/Q1,"$1,192,000","$1,192,000","$1,192,000",1
Queens,Hollis,Commercial,Other,23/Q1,"$4,630,000","$2,315,000","$2,315,000",2
Queens,Hunters Point,Commercial,Condo,23/Q1,"$1,125,000","$1,125,000","$1,125,000",1
Queens,Hunters Point,Commercial,Industrial,23/Q1,"$23,000,000","$23,000,000","$23,000,000",1
Queens,Hunters Point,Commercial,Mixed-Use,23/Q1,"$2,624,200","$2,624,200","$2,624,200",1
Queens,Hunters Point,Commercial,Multi-Family Dwelling,23/Q1,"$1,950,000","$1,950,000","$1,950,000",1
Queens,Hunters Point,Commercial,Other,23/Q1,"$11,476,211","$5,738,106","$5,738,106",2
Queens,Jackson Heights,Commercial,Multi-Family Dwelling,23/Q1,"$500,000","$500,000","$500,000",1
Queens,Jamaica,Commercial,Mixed-Use,23/Q1,"$2,329,000","$1,164,500","$1,164,500",2
Queens,Jamaica,Commercial,Multi-Family Dwelling,23/Q1,"$282,200,182","$282,200,182","$282,200,182",1
Queens,Jamaica,Commercial,Other,23/Q1,"$134,050,000","$16,756,250","$21,900,000",8
Queens,Jamaica Estates,Commercial,Other,23/Q1,"$250,588","$250,588","$250,588",1
Queens,Jamaica Hills,Commercial,Mixed-Use,23/Q1,"$16,888,000","$4,222,000","$4,225,000",4
Queens,Kew Garden Hills,Commercial,Co-op,23/Q1,"$3,980,000","$995,000","$995,000",4
Queens,Kew Garden Hills,Commercial,Mixed-Use,23/Q1,"$800,000","$800,000","$800,000",1
Queens,Kew Gardens,Commercial,Multi-Family Dwelling,23/Q1,"$1,200,000","$1,200,000","$1,200,000",1
Queens,Lindenwood,Commercial,Multi-Family Dwelling,23/Q1,"$1,200,000","$1,200,000","$1,200,000",1
Queens,Long Island City,Commercial,Land,23/Q1,"$3,950,000","$3,950,000","$3,950,000",1
Queens,Long Island City,Commercial,Multi-Family Dwelling,23/Q1,"$45,655,500","$4,150,500","$1,590,000",11
Queens,Long Island City,Commercial,Other,23/Q1,"$48,703,209","$4,870,321","$4,480,000",10
Queens,Maspeth,Commercial,Mixed-Use,23/Q1,"$1,680,000","$840,000","$840,000",2
Queens,Maspeth,Commercial,Multi-Family Dwelling,23/Q1,"$650,000","$650,000","$650,000",1
Queens,Maspeth,Commercial,Other,23/Q1,"$389,401,141","$194,700,571","$194,700,571",2
Queens,Middle Village,Commercial,Mixed-Use,23/Q1,"$2,990,000","$996,667","$1,100,000",3
Queens,Middle Village,Commercial,Other,23/Q1,"$1,300,500","$1,300,500","$1,300,500",1
Queens,"Murray Hill, QNS",Commercial,Condo,23/Q1,"$1,142,000","$380,667","$375,000",3
Queens,"Murray Hill, QNS",Commercial,Co-op,23/Q1,"$805,000","$402,500","$402,500",2
Queens,"Murray Hill, QNS",Commercial,Mixed-Use,23/Q1,"$450,000","$450,000","$450,000",1
Queens,"Murray Hill, QNS",Commercial,Multi-Family Dwelling,23/Q1,"$17,520,000","$3,504,000","$3,245,000",5
Queens,"Murray Hill, QNS",Commercial,Other,23/Q1,"$11,275,000","$11,275,000","$11,275,000",1
Queens,North Corona,Commercial,Mixed-Use,23/Q1,"$2,760,000","$1,380,000","$1,380,000",2
Queens,North Corona,Commercial,Multi-Family Dwelling,23/Q1,"$52,938,000","$17,646,000","$9,500,000",3
Queens,North Corona,Commercial,Other,23/Q1,"$9,925,000","$4,962,500","$4,962,500",2
Queens,Old Howard Beach,Commercial,Office,23/Q1,"$900,000","$900,000","$900,000",1
Queens,Ozone Park,Commercial,Mixed-Use,23/Q1,"$535,000","$535,000","$535,000",1
Queens,Pomonok,Commercial,Other,23/Q1,"$44,000,000","$44,000,000","$44,000,000",1
Queens,Queens Village,Commercial,Mixed-Use,23/Q1,"$775,000","$775,000","$775,000",1
Queens,Rego Park,Commercial,Mixed-Use,23/Q1,"$180,000","$180,000","$180,000",1
Queens,Richmond Hill,Commercial,Industrial,23/Q1,"$6,272,000","$6,272,000","$6,272,000",1
Queens,Richmond Hill,Commercial,Mixed-Use,23/Q1,"$1,185,000","$1,185,000","$1,185,000",1
Queens,Richmond Hill,Commercial,Multi-Family Dwelling,23/Q1,"$975,000","$975,000","$975,000",1
Queens,Richmond Hill,Commercial,Other,23/Q1,"$2,875,000","$1,437,500","$1,437,500",2
Queens,Ridgewood,Commercial,Land,23/Q1,"$6,750,000","$6,750,000","$6,750,000",1
Queens,Ridgewood,Commercial,Mixed-Use,23/Q1,"$2,550,000","$1,275,000","$1,275,000",2
Queens,Ridgewood,Commercial,Multi-Family Dwelling,23/Q1,"$19,174,999","$1,743,182","$1,175,000",11
Queens,Ridgewood,Commercial,Other,23/Q1,"$14,899,854","$2,979,971","$775,000",5
Queens,Rosedale,Commercial,Other,23/Q1,"$1,880,000","$940,000","$940,000",2
Queens,South Jamaica,Commercial,Condo,23/Q1,"$298,000","$298,000","$298,000",1
Queens,South Jamaica,Commercial,Land,23/Q1,"$890,000","$890,000","$890,000",1
Queens,South Jamaica,Commercial,Mixed-Use,23/Q1,"$1,400,000","$1,400,000","$1,400,000",1
Queens,South Jamaica,Commercial,Multi-Family Dwelling,23/Q1,"$1,725,000","$1,725,000","$1,725,000",1
Queens,South Jamaica,Commercial,Other,23/Q1,"$19,195,000","$3,199,167","$3,082,500",6
Queens,South Ozone Park,Commercial,Condo,23/Q1,"$124,000,000","$124,000,000","$124,000,000",1
Queens,South Ozone Park,Commercial,Mixed-Use,23/Q1,"$710,000","$710,000","$710,000",1
Queens,South Richmond Hill,Commercial,Mixed-Use,23/Q1,"$8,279,475","$1,655,895","$950,000",5
Queens,South Richmond Hill,Commercial,Multi-Family Dwelling,23/Q1,"$850,000","$850,000","$850,000",1
Queens,South Richmond Hill,Commercial,Other,23/Q1,"$10,533,475","$2,633,369","$1,805,000",4
Queens,St. Albans,Commercial,Mixed-Use,23/Q1,"$2,090,000","$696,667","$600,000",3
Queens,St. Albans,Commercial,Other,23/Q1,"$25,765,000","$3,220,625","$4,500,000",8
Queens,Sunnyside,Commercial,Co-op,23/Q1,"$325,000","$325,000","$325,000",1
Queens,Sunnyside,Commercial,Multi-Family Dwelling,23/Q1,"$2,930,000","$1,465,000","$1,465,000",2
Queens,Sunnyside,Commercial,Other,23/Q1,"$73,355,000","$12,225,833","$892,500",6
Queens,Whitestone,Commercial,Mixed-Use,23/Q1,"$910,000","$910,000","$910,000",1
Queens,Whitestone,Commercial,Other,23/Q1,"$35,450,500","$4,431,313","$2,200,000",8
Queens,Woodhaven,Commercial,Land,23/Q1,"$200,000","$200,000","$200,000",1
Queens,Woodhaven,Commercial,Mixed-Use,23/Q1,"$4,660,000","$1,165,000","$1,042,500",4
Queens,Woodhaven,Commercial,Other,23/Q1,"$3,000,000","$1,500,000","$1,500,000",2
Queens,Woodside,Commercial,Multi-Family Dwelling,23/Q1,"$6,690,000","$1,672,500","$1,482,500",4
Queens,Woodside,Commercial,Other,23/Q1,"$30,150,000","$5,025,000","$2,900,000",6
Queens,,Commercial,Condo,23/Q1,"$320,000","$320,000","$320,000",1
Queens,,Commercial,Co-op,23/Q1,"$1,380,000","$690,000","$690,000",2
Queens,,Commercial,Land,23/Q1,"$34,354,850","$954,301","$777,500",36
Queens,,Commercial,Mixed-Use,23/Q1,"$6,868,800","$1,373,760","$1,378,800",5
Queens,,Commercial,Multi-Family Dwelling,23/Q1,"$10,900,000","$3,633,333","$4,000,000",3
Queens,,Commercial,Other,23/Q1,"$242,625,000","$8,087,500","$5,050,000",30
Staten Island,"Bay Terrace, SI",Commercial,Mixed-Use,23/Q1,"$1,160,000","$1,160,000","$1,160,000",1
Staten Island,Charleston,Commercial,Land,23/Q1,"$1,500,000","$1,500,000","$1,500,000",1
